component,beam_system_id,beam_category,beam_type,span_behavior,manufacturer,material_family,construction_method,section_type,beam_role,unit,beam_length,beam_width,beam_camber,beam_depth,flange_width,web_thickness,fireproofing_depth,load_capacity,moment_capacity,shear_capacity,deflection_rule,max_span,fire_rating,material_concrete_id,material_pt_id,material_rebar_id,material_steel_id,material_timber_id,material_fireproofing_id,is_composite,requires_rebar,requires_pt,requires_encasement,requires_fireproofing,supports_floor_types,supports_column_types,can_be_primary,can_be_secondary,can_be_edge,directly_supports_floor,concrete_volume,steel_volume,rebar_volume,pt_volume,timber_volume,source,notes,shape_key,A_in2,d_in,bf_in,tw_in,Ix_in4,Zx_in3,Sx_in3,rx_in,Iy_in4,Zy_in3,Sy_in3,ry_in,source_standard,source_format,native_unit_system,A_mm2,d_mm,bf_mm,tw_mm,Ix_mm4,Zx_mm3,Sx_mm3,rx_mm,Iy_mm4,Zy_mm3,Sy_mm3,ry_mm,Av_mm2,shape_family,section_designation,mass_kg_m,tf_mm,r_mm,d_between_fillets_mm,A_cm2
beam,aisc_w1000x393,steel_section,W1000X393,,AISC,steel,hot_rolled,W,rolled_i_section,ft,,0.990814,,3.346457,0.990814,0.080052,,1418.3333333333333,6382.5,4957.337257359035,L/360,24.827133366068406,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,True,0.0,0.537119,0.0,0.0,0.0,aisc_beam_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel beam capacity basis (AISC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=AISC 345.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",W1000X393,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,49900.0,1020.0,302.0,24.4,8070000000.0,18500000.0,15900000.0,401.0,205000000.0,2160000.0,1350000.0,64.0,24888.0,,,,,,,
beam,aisc_w1000x350,steel_section,W1000X350,,AISC,steel,hot_rolled,W,rolled_i_section,ft,,0.990814,,3.313648,0.990814,0.069226,,1272.6666666666667,5727.0,4244.84949741154,L/360,23.945004390213793,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,True,0.0,0.48007,0.0,0.0,0.0,aisc_beam_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel beam capacity basis (AISC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=AISC 345.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",W1000X350,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,44600.0,1010.0,302.0,21.1,7240000000.0,16600000.0,14300000.0,404.0,185000000.0,1930000.0,1220000.0,64.5,21311.0,,,,,,,
beam,aisc_w1000x314,steel_section,W1000X314,,AISC,steel,hot_rolled,W,rolled_i_section,ft,,0.984252,,3.28084,0.984252,0.062664,,1134.6666666666667,5106.0,3804.449598825039,L/360,23.040326927231156,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,True,0.0,0.431633,0.0,0.0,0.0,aisc_beam_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel beam capacity basis (AISC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=AISC 345.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",W1000X314,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,40100.0,1000.0,300.0,19.1,6450000000.0,14800000.0,12900000.0,401.0,162000000.0,1720000.0,1080000.0,63.8,19100.0,,,,,,,
beam,aisc_w1000x272,steel_section,W1000X272,,AISC,steel,hot_rolled,W,rolled_i_section,ft,,0.984252,,3.251312,0.984252,0.054134,,973.6666666666666,4381.5,3256.987309695687,L/360,21.83531762682724,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,True,0.0,0.370279,0.0,0.0,0.0,aisc_beam_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel beam capacity basis (AISC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=AISC 345.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",W1000X272,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,34400.0,991.0,300.0,16.5,5490000000.0,12700000.0,11100000.0,399.0,138000000.0,1450000.0,918000.0,63.2,16351.5,,,,,,,
beam,aisc_w1000x249,steel_section,W1000X249,,AISC,steel,hot_rolled,W,rolled_i_section,ft,,0.984252,,3.215223,0.984252,0.054134,,874.0,3933.0,3220.835079214706,L/360,20.92270230699851,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,True,0.0,0.342292,0.0,0.0,0.0,aisc_beam_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel beam capacity basis (AISC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=AISC 345.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",W1000X249,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,31800.0,980.0,300.0,16.5,4830000000.0,11400000.0,9830000.0,389.0,118000000.0,1250000.0,785000.0,61.0,16170.0,,,,,,,
beam,aisc_w1000x222,steel_section,W1000X222,,AISC,steel,hot_rolled,W,rolled_i_section,ft,,0.984252,,3.182415,0.984252,0.052493,,751.3333333333334,3381.0,3091.3642813489323,L/360,19.778292102753,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,True,0.0,0.304619,0.0,0.0,0.0,aisc_beam_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel beam capacity basis (AISC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=AISC 345.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",W1000X222,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,28300.0,970.0,300.0,16.0,4080000000.0,9800000.0,8410000.0,381.0,95300000.0,1020000.0,636000.0,58.2,15520.0,,,,,,,
beam,aisc_w920x1377,steel_section,W920X1377,,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.548556,,3.576115,1.548556,0.25164,,5190.333333333333,23356.5,16652.534021495798,L/360,38.63016769835593,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,True,0.0,1.883684,0.0,0.0,0.0,aisc_beam_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel beam capacity basis (AISC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=AISC 345.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",W920X1377,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,175000.0,1090.0,472.0,76.7,30400000000.0,67700000.0,55600000.0,417.0,2060000000.0,14100000.0,8700000.0,108.0,83603.0,,,,,,,
beam,aisc_w920x1269,steel_section,W920X1269,,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.515748,,3.576115,1.515748,0.209974,,4631.734799546854,22149.0,13895.204398640562,L/360,38.07147724640241,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,True,0.0,1.743753,0.0,0.0,0.0,aisc_beam_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel beam capacity basis (AISC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=AISC 345.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",W920X1269,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,162000.0,1090.0,462.0,64.0,29100000000.0,64200000.0,53300000.0,424.0,1910000000.0,13200000.0,8280000.0,109.0,69760.0,,,,,,,
beam,aisc_w920x1194,steel_section,W920X1194,,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.499344,,3.543307,1.499344,0.198491,,4338.267657717767,20700.0,13014.802973153302,L/360,37.13271066890221,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,True,0.0,1.636114,0.0,0.0,0.0,aisc_beam_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel beam capacity basis (AISC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=AISC 345.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",W920X1194,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,152000.0,1080.0,457.0,60.5,27000000000.0,60000000.0,49800000.0,422.0,1750000000.0,12200000.0,7670000.0,107.0,65340.0,,,,,,,
beam,aisc_w920x1077,steel_section,W920X1077,,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.48294,,3.47769,1.48294,0.180774,,3877.8827795632674,18492.0,11633.648338689802,L/360,35.60363864984321,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,True,0.0,1.474656,0.0,0.0,0.0,aisc_beam_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel beam capacity basis (AISC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=AISC 345.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",W920X1077,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,137000.0,1060.0,452.0,55.1,23800000000.0,53600000.0,44900000.0,417.0,1540000000.0,10800000.0,6820000.0,106.0,58406.0,,,,,,,
beam,aisc_w920x970,steel_section,W920X970,,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.466535,,3.412073,1.466535,0.164042,,3452.5546097539623,16456.5,10357.663829261886,L/360,34.20289633025087,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,True,0.0,1.334725,0.0,0.0,0.0,aisc_beam_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel beam capacity basis (AISC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=AISC 345.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",W920X970,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,124000.0,1040.0,447.0,50.0,21100000000.0,47700000.0,40300000.0,411.0,1340000000.0,9520000.0,6010000.0,104.0,52000.0,,,,,,,
beam,aisc_w920x787,steel_section,W920X787,,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.433727,,3.313648,1.433727,0.134186,,2742.722661044739,13179.0,8228.167983134217,L/360,31.51108667913335,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,True,0.0,1.087155,0.0,0.0,0.0,aisc_beam_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel beam capacity basis (AISC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=AISC 345.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",W920X787,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,101000.0,1010.0,437.0,40.9,16500000000.0,38200000.0,32600000.0,406.0,1040000000.0,7440000.0,4740000.0,102.0,41309.0,,,,,,,
beam,aisc_w920x725,steel_section,W920X725,,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.423885,,3.274278,1.423885,0.125,,2524.600884045437,12040.5,7573.802652136311,L/360,30.5257131347555,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,True,0.0,0.993509,0.0,0.0,0.0,aisc_beam_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel beam capacity basis (AISC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=AISC 345.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",W920X725,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,92300.0,998.0,434.0,38.1,15000000000.0,34900000.0,30000000.0,401.0,937000000.0,6750000.0,4310000.0,101.0,38023.8,,,,,,,
beam,aisc_w920x656,steel_section,W920X656,,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.417323,,3.24147,1.417323,0.113189,,2263.1495466937226,10798.5,6789.4486400811675,L/360,29.39930057199287,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,True,0.0,0.903092,0.0,0.0,0.0,aisc_beam_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel beam capacity basis (AISC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=AISC 345.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",W920X656,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,83900.0,988.0,432.0,34.5,13400000000.0,31300000.0,27000000.0,399.0,828000000.0,6030000.0,3850000.0,99.6,34086.0,,,,,,,
beam,aisc_w920x588,steel_section,W920X588,,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.400919,,3.198819,1.400919,0.101706,,2006.7973669194905,9660.0,6020.392100758471,L/360,28.25862672332838,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,True,0.0,0.80514,0.0,0.0,0.0,aisc_beam_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel beam capacity basis (AISC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=AISC 345.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",W920X588,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,74800.0,975.0,427.0,31.0,11900000000.0,28000000.0,24400000.0,399.0,728000000.0,5330000.0,3410000.0,98.6,30225.0,,,,,,,
beam,aisc_w920x537,steel_section,W920X537,,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.391076,,3.16601,1.391076,0.093176,,1819.6290699022518,8763.0,5458.887209706755,L/360,27.274909913857893,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,True,0.0,0.736251,0.0,0.0,0.0,aisc_beam_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel beam capacity basis (AISC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=AISC 345.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",W920X537,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,68400.0,965.0,424.0,28.4,10700000000.0,25400000.0,22100000.0,396.0,653000000.0,4800000.0,3080000.0,97.8,27406.0,,,,,,,
beam,aisc_w920x491,steel_section,W920X491,,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.384514,,3.143045,1.384514,0.084974,,1647.4129901564854,7969.5,4942.238970469456,L/360,26.39728797997677,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,True,0.0,0.672744,0.0,0.0,0.0,aisc_beam_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel beam capacity basis (AISC): simply supported UDL; reference span=6 m; reference area load=7.5 kPa over tributary width=3 m; deflection=L/360; default fy=AISC 345.0 MPa; output units=kN/m, kN, kN·m, m. load_capacity = governing reference line-load capacity at the reference span; max_span = governing span under the reference line load.",W920X491,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,62500.0,958.0,422.0,25.9,9700000000.0,23100000.0,20300000.0,394.0,591000000.0,4340000.0,2800000.0,97.3,24812.199999999997,,,,,,,
