component,column_system_id,column_category,column_type,manufacturer,material_family,construction_method,section_type,column_role,unit,column_height,column_width,column_depth,axial_capacity,moment_capacity,maximum_story_count,slenderness_limit,fire_rating,material_concrete_id,material_pt_id,material_rebar_id,material_steel_id,material_timber_id,material_fireproofing_id,is_composite,requires_rebar,requires_pt,requires_encasement,requires_fireproofing,supports_floor_types,supports_beam_types,supports_low_rise,supports_mid_rise,supports_high_rise,concrete_volume,steel_volume,rebar_volume,pt_volume,timber_volume,source,notes,notes.1,shape_key,A_in2,d_in,bf_in,tw_in,Ix_in4,Zx_in3,Sx_in3,rx_in,Iy_in4,Zy_in3,Sy_in3,ry_in,source_standard,source_format,native_unit_system,A_mm2,d_mm,bf_mm,tw_mm,Ix_mm4,Zx_mm3,Sx_mm3,rx_mm,Iy_mm4,Zy_mm3,Sy_mm3,ry_mm,Av_mm2,shape_family,section_designation,mass_kg_m,tf_mm,r_mm,d_between_fillets_mm,A_cm2
column,aisc_w1000x350,steel_section,W1000X350,AISC,steel,hot_rolled,W,rolled_i_section,ft,,0.990814,3.313648,13848.300000000001,665.85,9.2322,54.263565891472865,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.48007,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,W1000X350,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,44600.0,1010.0,302.0,21.1,7240000000.0,16600000.0,14300000.0,404.0,185000000.0,1930000.0,1220000.0,64.5,21311.0,,,,,,,
column,aisc_w1000x314,steel_section,W1000X314,AISC,steel,hot_rolled,W,rolled_i_section,ft,,0.984252,3.28084,12451.050000000001,593.4,8.3007,54.858934169278996,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.431633,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,W1000X314,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,40100.0,1000.0,300.0,19.1,6450000000.0,14800000.0,12900000.0,401.0,162000000.0,1720000.0,1080000.0,63.8,19100.0,,,,,,,
column,aisc_w1000x272,steel_section,W1000X272,AISC,steel,hot_rolled,W,rolled_i_section,ft,,0.984252,3.251312,10681.2,500.25,7.120800000000001,55.379746835443036,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.370279,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,W1000X272,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,34400.0,991.0,300.0,16.5,5490000000.0,12700000.0,11100000.0,399.0,138000000.0,1450000.0,918000.0,63.2,16351.5,,,,,,,
column,aisc_w1000x249,steel_section,W1000X249,AISC,steel,hot_rolled,W,rolled_i_section,ft,,0.984252,3.215223,9873.9,431.25,6.582599999999999,57.377049180327866,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.342292,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,W1000X249,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,31800.0,980.0,300.0,16.5,4830000000.0,11400000.0,9830000.0,389.0,118000000.0,1250000.0,785000.0,61.0,16170.0,,,,,,,
column,aisc_w1000x222,steel_section,W1000X222,AISC,steel,hot_rolled,W,rolled_i_section,ft,,0.984252,3.182415,8787.15,351.9,5.858099999999999,60.13745704467354,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.304619,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,W1000X222,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,28300.0,970.0,300.0,16.0,4080000000.0,9800000.0,8410000.0,381.0,95300000.0,1020000.0,636000.0,58.2,15520.0,,,,,,,
column,aisc_w920x1377,steel_section,W920X1377,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.548556,3.576115,54337.5,4864.5,36.225,32.407407407407405,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,1.883684,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,W920X1377,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,175000.0,1090.0,472.0,76.7,30400000000.0,67700000.0,55600000.0,417.0,2060000000.0,14100000.0,8700000.0,108.0,83603.0,,,,,,,
column,aisc_w920x1269,steel_section,W920X1269,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.515748,3.576115,50301.0,4554.0,33.534,32.11009174311926,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,1.743753,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,W920X1269,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,162000.0,1090.0,462.0,64.0,29100000000.0,64200000.0,53300000.0,424.0,1910000000.0,13200000.0,8280000.0,109.0,69760.0,,,,,,,
column,aisc_w920x1194,steel_section,W920X1194,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.499344,3.543307,47196.0,4209.0,31.464,32.71028037383178,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,1.636114,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,W920X1194,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,152000.0,1080.0,457.0,60.5,27000000000.0,60000000.0,49800000.0,422.0,1750000000.0,12200000.0,7670000.0,107.0,65340.0,,,,,,,
column,aisc_w920x1077,steel_section,W920X1077,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.48294,3.47769,42538.5,3726.0,28.359,33.0188679245283,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,1.474656,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,W920X1077,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,137000.0,1060.0,452.0,55.1,23800000000.0,53600000.0,44900000.0,417.0,1540000000.0,10800000.0,6820000.0,106.0,58406.0,,,,,,,
column,aisc_w920x970,steel_section,W920X970,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.466535,3.412073,38502.0,3284.4,25.668,33.65384615384615,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,1.334725,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,W920X970,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,124000.0,1040.0,447.0,50.0,21100000000.0,47700000.0,40300000.0,411.0,1340000000.0,9520000.0,6010000.0,104.0,52000.0,,,,,,,
column,aisc_w920x787,steel_section,W920X787,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.433727,3.313648,31360.5,2566.8,20.907,34.31372549019608,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,1.087155,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,W920X787,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,101000.0,1010.0,437.0,40.9,16500000000.0,38200000.0,32600000.0,406.0,1040000000.0,7440000.0,4740000.0,102.0,41309.0,,,,,,,
column,aisc_w920x725,steel_section,W920X725,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.423885,3.274278,28659.15,2328.75,19.1061,34.65346534653465,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.993509,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,W920X725,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,92300.0,998.0,434.0,38.1,15000000000.0,34900000.0,30000000.0,401.0,937000000.0,6750000.0,4310000.0,101.0,38023.8,,,,,,,
column,aisc_w920x656,steel_section,W920X656,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.417323,3.24147,26050.95,2080.35,17.3673,35.140562248995984,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.903092,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,W920X656,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,83900.0,988.0,432.0,34.5,13400000000.0,31300000.0,27000000.0,399.0,828000000.0,6030000.0,3850000.0,99.6,34086.0,,,,,,,
column,aisc_w920x588,steel_section,W920X588,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.400919,3.198819,23225.4,1838.85,15.483600000000001,35.496957403651116,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.80514,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,W920X588,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,74800.0,975.0,427.0,31.0,11900000000.0,28000000.0,24400000.0,399.0,728000000.0,5330000.0,3410000.0,98.6,30225.0,,,,,,,
column,aisc_w920x537,steel_section,W920X537,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.391076,3.16601,21238.2,1656.0,14.158800000000001,35.787321063394685,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.736251,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,W920X537,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,68400.0,965.0,424.0,28.4,10700000000.0,25400000.0,22100000.0,396.0,653000000.0,4800000.0,3080000.0,97.8,27406.0,,,,,,,
column,aisc_w920x491,steel_section,W920X491,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.384514,3.143045,19406.25,1497.3,12.9375,35.97122302158274,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.672744,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,W920X491,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,62500.0,958.0,422.0,25.9,9700000000.0,23100000.0,20300000.0,394.0,591000000.0,4340000.0,2800000.0,97.3,24812.199999999997,,,,,,,
