component,system_id,category,type,span_behavior,manufacturer,unit,length,width,slab_depth,beam_depth,screed_depth,steel_depth,swt,sdl,ll,max_span,material_concrete_id,material_screed_id,material_pt_id,material_rebar_id,material_steel_id,material_timber_id,ebc_mm,beam_ref,concrete_volume,screed_volume,steel_volume,rebar_volume,pt_volume,timber_volume,source
floor,cemex_bb_225_1900_b,precast,beam_block,one-way,cemex,metric,,0.1,0.225,0.1,0.065,,3.5,1.56,4,7.15,concrete,screed,,rebar,,,295,CEMEX_225_1900_B,0.14583333,0.065,,0.004375,,,
floor,cemex_bb_225_1900_b,precast,beam_block,one-way,cemex,metric,,0.1,0.225,0.1,0.065,,3.5,1.56,5,6.798,concrete,screed,,rebar,,,295,CEMEX_225_1900_B,0.14583333,0.065,,0.004375,,,
floor,cemex_bb_225_1900_c,precast,beam_block,one-way,cemex,metric,,0.1,0.225,0.1,0.065,,3.07,1.56,1.5,7.028,concrete,screed,,rebar,,,408,CEMEX_225_1900_C,0.12791667,0.065,,0.0038375,,,
floor,cemex_bb_225_1900_c,precast,beam_block,one-way,cemex,metric,,0.1,0.225,0.1,0.065,,3.07,1.56,2,6.87,concrete,screed,,rebar,,,408,CEMEX_225_1900_C,0.12791667,0.065,,0.0038375,,,
floor,cemex_bb_225_1900_c,precast,beam_block,one-way,cemex,metric,,0.1,0.225,0.1,0.065,,3.07,1.56,2.5,6.723,concrete,screed,,rebar,,,408,CEMEX_225_1900_C,0.12791667,0.065,,0.0038375,,,
floor,cemex_bb_225_1900_c,precast,beam_block,one-way,cemex,metric,,0.1,0.225,0.1,0.065,,3.07,1.56,3,6.584,concrete,screed,,rebar,,,408,CEMEX_225_1900_C,0.12791667,0.065,,0.0038375,,,
floor,cemex_bb_225_1900_c,precast,beam_block,one-way,cemex,metric,,0.1,0.225,0.1,0.065,,3.07,1.56,4,6.136,concrete,screed,,rebar,,,408,CEMEX_225_1900_C,0.12791667,0.065,,0.0038375,,,
floor,cemex_bb_225_1900_c,precast,beam_block,one-way,cemex,metric,,0.1,0.225,0.1,0.065,,3.07,1.56,5,5.948,concrete,screed,,rebar,,,408,CEMEX_225_1900_C,0.12791667,0.065,,0.0038375,,,
floor,cemex_bb_225_1900_d,precast,beam_block,one-way,cemex,metric,,0.1,0.225,0.1,0.065,,3.39,1.56,1.5,7.596,concrete,screed,,rebar,,,324,CEMEX_225_1900_D,0.14125,0.065,,0.0042375,,,
floor,cemex_bb_225_1900_d,precast,beam_block,one-way,cemex,metric,,0.1,0.225,0.1,0.065,,3.39,1.56,2,7.435,concrete,screed,,rebar,,,324,CEMEX_225_1900_D,0.14125,0.065,,0.0042375,,,
floor,cemex_bb_225_1900_d,precast,beam_block,one-way,cemex,metric,,0.1,0.225,0.1,0.065,,3.39,1.56,2.5,7.28,concrete,screed,,rebar,,,324,CEMEX_225_1900_D,0.14125,0.065,,0.0042375,,,
floor,cemex_bb_225_1900_d,precast,beam_block,one-way,cemex,metric,,0.1,0.225,0.1,0.065,,3.39,1.56,3,7.14,concrete,screed,,rebar,,,324,CEMEX_225_1900_D,0.14125,0.065,,0.0042375,,,
floor,cemex_bb_225_1900_d,precast,beam_block,one-way,cemex,metric,,0.1,0.225,0.1,0.065,,3.39,1.56,4,6.879,concrete,screed,,rebar,,,324,CEMEX_225_1900_D,0.14125,0.065,,0.0042375,,,
floor,cemex_bb_225_1900_d,precast,beam_block,one-way,cemex,metric,,0.1,0.225,0.1,0.065,,3.39,1.56,5,6.52,concrete,screed,,rebar,,,324,CEMEX_225_1900_D,0.14125,0.065,,0.0042375,,,
floor,cemex_bb_225_1900_e,precast,beam_block,one-way,cemex,metric,,0.1,0.225,0.1,0.065,,4.13,1.56,1.5,7.9,concrete,screed,,rebar,,,211,CEMEX_225_1900_E,0.17208333,0.065,,0.0051625,,,
floor,cemex_bb_225_1900_e,precast,beam_block,one-way,cemex,metric,,0.1,0.225,0.1,0.065,,4.13,1.56,2,7.9,concrete,screed,,rebar,,,211,CEMEX_225_1900_E,0.17208333,0.065,,0.0051625,,,
floor,cemex_bb_225_1900_e,precast,beam_block,one-way,cemex,metric,,0.1,0.225,0.1,0.065,,4.13,1.56,2.5,7.9,concrete,screed,,rebar,,,211,CEMEX_225_1900_E,0.17208333,0.065,,0.0051625,,,
floor,cemex_bb_225_1900_e,precast,beam_block,one-way,cemex,metric,,0.1,0.225,0.1,0.065,,4.13,1.56,3,7.9,concrete,screed,,rebar,,,211,CEMEX_225_1900_E,0.17208333,0.065,,0.0051625,,,
floor,cemex_bb_225_1900_e,precast,beam_block,one-way,cemex,metric,,0.1,0.225,0.1,0.065,,4.13,1.56,4,7.9,concrete,screed,,rebar,,,211,CEMEX_225_1900_E,0.17208333,0.065,,0.0051625,,,
floor,cemex_bb_225_1900_e,precast,beam_block,one-way,cemex,metric,,0.1,0.225,0.1,0.065,,4.13,1.56,5,7.68,concrete,screed,,rebar,,,211,CEMEX_225_1900_E,0.17208333,0.065,,0.0051625,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,1.78,1.8,0.75,3.75,concrete,screed,,rebar,,,510,MILBANK_155MD_W,0.07416667,0.075,,0.002225,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,1.78,1.8,1.5,3.5,concrete,screed,,rebar,,,510,MILBANK_155MD_W,0.07416667,0.075,,0.002225,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,1.78,1.8,2,3.3,concrete,screed,,rebar,,,510,MILBANK_155MD_W,0.07416667,0.075,,0.002225,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,1.78,1.8,2.5,3.2,concrete,screed,,rebar,,,510,MILBANK_155MD_W,0.07416667,0.075,,0.002225,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,1.78,1.8,3,3.05,concrete,screed,,rebar,,,510,MILBANK_155MD_W,0.07416667,0.075,,0.002225,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,1.78,1.8,4,2.85,concrete,screed,,rebar,,,510,MILBANK_155MD_W,0.07416667,0.075,,0.002225,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,1.78,1.8,5,2.7,concrete,screed,,rebar,,,510,MILBANK_155MD_W,0.07416667,0.075,,0.002225,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,1.78,1.8,7.5,2.35,concrete,screed,,rebar,,,510,MILBANK_155MD_W,0.07416667,0.075,,0.002225,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,1.88,1.8,0.75,4.2,concrete,screed,,rebar,,,398,MILBANK_155MD_A,0.07833333,0.075,,0.00235,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,1.88,1.8,1.5,3.9,concrete,screed,,rebar,,,398,MILBANK_155MD_A,0.07833333,0.075,,0.00235,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,1.88,1.8,2,3.75,concrete,screed,,rebar,,,398,MILBANK_155MD_A,0.07833333,0.075,,0.00235,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,1.88,1.8,2.5,3.6,concrete,screed,,rebar,,,398,MILBANK_155MD_A,0.07833333,0.075,,0.00235,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,1.88,1.8,3,3.45,concrete,screed,,rebar,,,398,MILBANK_155MD_A,0.07833333,0.075,,0.00235,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,1.88,1.8,4,3.25,concrete,screed,,rebar,,,398,MILBANK_155MD_A,0.07833333,0.075,,0.00235,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,1.88,1.8,5,3.05,concrete,screed,,rebar,,,398,MILBANK_155MD_A,0.07833333,0.075,,0.00235,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,1.88,1.8,7.5,2.7,concrete,screed,,rebar,,,398,MILBANK_155MD_A,0.07833333,0.075,,0.00235,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,2.06,1.8,0.75,4.95,concrete,screed,,rebar,,,285,MILBANK_155MD_N,0.08583333,0.075,,0.002575,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,2.06,1.8,1.5,4.6,concrete,screed,,rebar,,,285,MILBANK_155MD_N,0.08583333,0.075,,0.002575,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,2.06,1.8,2,4.4,concrete,screed,,rebar,,,285,MILBANK_155MD_N,0.08583333,0.075,,0.002575,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,2.06,1.8,2.5,4.2,concrete,screed,,rebar,,,285,MILBANK_155MD_N,0.08583333,0.075,,0.002575,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,2.06,1.8,3,4.15,concrete,screed,,rebar,,,285,MILBANK_155MD_N,0.08583333,0.075,,0.002575,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,2.06,1.8,4,3.8,concrete,screed,,rebar,,,285,MILBANK_155MD_N,0.08583333,0.075,,0.002575,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,2.06,1.8,5,3.6,concrete,screed,,rebar,,,285,MILBANK_155MD_N,0.08583333,0.075,,0.002575,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,2.06,1.8,7.5,3.15,concrete,screed,,rebar,,,285,MILBANK_155MD_N,0.08583333,0.075,,0.002575,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,2.11,1.8,0.75,4.7,concrete,screed,,rebar,,,620,MILBANK_155MD_DW,0.08791667,0.075,,0.0026375,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,2.11,1.8,1.5,4.4,concrete,screed,,rebar,,,620,MILBANK_155MD_DW,0.08791667,0.075,,0.0026375,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,2.11,1.8,2,4.2,concrete,screed,,rebar,,,620,MILBANK_155MD_DW,0.08791667,0.075,,0.0026375,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,2.11,1.8,2.5,4.05,concrete,screed,,rebar,,,620,MILBANK_155MD_DW,0.08791667,0.075,,0.0026375,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,2.11,1.8,3,3.9,concrete,screed,,rebar,,,620,MILBANK_155MD_DW,0.08791667,0.075,,0.0026375,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,2.11,1.8,4,3.65,concrete,screed,,rebar,,,620,MILBANK_155MD_DW,0.08791667,0.075,,0.0026375,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,2.11,1.8,5,3.45,concrete,screed,,rebar,,,620,MILBANK_155MD_DW,0.08791667,0.075,,0.0026375,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,2.11,1.8,7.5,3.05,concrete,screed,,rebar,,,620,MILBANK_155MD_DW,0.08791667,0.075,,0.0026375,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,2.26,1.8,0.75,5.15,concrete,screed,,rebar,,,508,MILBANK_155MD_DA,0.09416667,0.075,,0.002825,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,2.26,1.8,1.5,4.8,concrete,screed,,rebar,,,508,MILBANK_155MD_DA,0.09416667,0.075,,0.002825,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,2.26,1.8,2,4.6,concrete,screed,,rebar,,,508,MILBANK_155MD_DA,0.09416667,0.075,,0.002825,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,2.26,1.8,2.5,4.45,concrete,screed,,rebar,,,508,MILBANK_155MD_DA,0.09416667,0.075,,0.002825,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,2.26,1.8,3,4.25,concrete,screed,,rebar,,,508,MILBANK_155MD_DA,0.09416667,0.075,,0.002825,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,2.26,1.8,4,4,concrete,screed,,rebar,,,508,MILBANK_155MD_DA,0.09416667,0.075,,0.002825,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,2.26,1.8,5,3.8,concrete,screed,,rebar,,,508,MILBANK_155MD_DA,0.09416667,0.075,,0.002825,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,2.26,1.8,7.5,3.35,concrete,screed,,rebar,,,508,MILBANK_155MD_DA,0.09416667,0.075,,0.002825,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,2.5,1.8,0.75,5.7,concrete,screed,,rebar,,,395,MILBANK_155MD_DN,0.10416667,0.075,,0.003125,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,2.5,1.8,1.5,5.35,concrete,screed,,rebar,,,395,MILBANK_155MD_DN,0.10416667,0.075,,0.003125,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,2.5,1.8,2,5.15,concrete,screed,,rebar,,,395,MILBANK_155MD_DN,0.10416667,0.075,,0.003125,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,2.5,1.8,2.5,4.95,concrete,screed,,rebar,,,395,MILBANK_155MD_DN,0.10416667,0.075,,0.003125,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,2.5,1.8,3,4.8,concrete,screed,,rebar,,,395,MILBANK_155MD_DN,0.10416667,0.075,,0.003125,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,2.5,1.8,4,4.5,concrete,screed,,rebar,,,395,MILBANK_155MD_DN,0.10416667,0.075,,0.003125,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,2.5,1.8,5,4.25,concrete,screed,,rebar,,,395,MILBANK_155MD_DN,0.10416667,0.075,,0.003125,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,2.5,1.8,7.5,3.75,concrete,screed,,rebar,,,395,MILBANK_155MD_DN,0.10416667,0.075,,0.003125,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,2.75,1.8,0.75,6.1,concrete,screed,,rebar,,,505,MILBANK_155MD_TN,0.11458333,0.075,,0.0034375,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,2.75,1.8,1.5,5.7,concrete,screed,,rebar,,,505,MILBANK_155MD_TN,0.11458333,0.075,,0.0034375,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,2.75,1.8,2,5.5,concrete,screed,,rebar,,,505,MILBANK_155MD_TN,0.11458333,0.075,,0.0034375,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,2.75,1.8,2.5,5.3,concrete,screed,,rebar,,,505,MILBANK_155MD_TN,0.11458333,0.075,,0.0034375,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,2.75,1.8,3,5.1,concrete,screed,,rebar,,,505,MILBANK_155MD_TN,0.11458333,0.075,,0.0034375,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,2.75,1.8,4,4.8,concrete,screed,,rebar,,,505,MILBANK_155MD_TN,0.11458333,0.075,,0.0034375,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,2.75,1.8,5,4.75,concrete,screed,,rebar,,,505,MILBANK_155MD_TN,0.11458333,0.075,,0.0034375,,,
floor,milbank_bb_155_md,precast,beam_block,one-way,milbank,metric,,0.1,0.155,0.1,0.075,,2.75,1.8,7.5,4.05,concrete,screed,,rebar,,,505,MILBANK_155MD_TN,0.11458333,0.075,,0.0034375,,,
floor,lynx_bb_cs120,precast,beam_block,one-way,lynx,metric,,0.12,0.15,0.15,0.075,,,1.61,1.5,4.234,concrete,screed,,rebar,,,516,LYNX_CS120_S516,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs120,precast,beam_block,one-way,lynx,metric,,0.12,0.15,0.15,0.075,,,1.61,2,3.885,concrete,screed,,rebar,,,516,LYNX_CS120_S516,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs120,precast,beam_block,one-way,lynx,metric,,0.12,0.15,0.15,0.075,,,1.61,3,3.597,concrete,screed,,rebar,,,516,LYNX_CS120_S516,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs120,precast,beam_block,one-way,lynx,metric,,0.12,0.15,0.15,0.075,,,1.61,4,3.184,concrete,screed,,rebar,,,516,LYNX_CS120_S516,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs120,precast,beam_block,one-way,lynx,metric,,0.12,0.15,0.15,0.075,,,1.61,5,2.816,concrete,screed,,rebar,,,516,LYNX_CS120_S516,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs120,precast,beam_block,one-way,lynx,metric,,0.12,0.15,0.15,0.075,,,1.61,7.5,2.177,concrete,screed,,rebar,,,516,LYNX_CS120_S516,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs120,precast,beam_block,one-way,lynx,metric,,0.12,0.15,0.15,0.075,,,1.61,2.5,3.407,concrete,screed,,rebar,,,516,LYNX_CS120_S516,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs120,precast,beam_block,one-way,lynx,metric,,0.12,0.15,0.15,0.075,,,1.61,1.5,4.747,concrete,screed,,rebar,,,404,LYNX_CS120_S404,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs120,precast,beam_block,one-way,lynx,metric,,0.12,0.15,0.15,0.075,,,1.61,2,4.365,concrete,screed,,rebar,,,404,LYNX_CS120_S404,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs120,precast,beam_block,one-way,lynx,metric,,0.12,0.15,0.15,0.075,,,1.61,3,4.048,concrete,screed,,rebar,,,404,LYNX_CS120_S404,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs120,precast,beam_block,one-way,lynx,metric,,0.12,0.15,0.15,0.075,,,1.61,4,3.781,concrete,screed,,rebar,,,404,LYNX_CS120_S404,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs120,precast,beam_block,one-way,lynx,metric,,0.12,0.15,0.15,0.075,,,1.61,5,3.55,concrete,screed,,rebar,,,404,LYNX_CS120_S404,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs120,precast,beam_block,one-way,lynx,metric,,0.12,0.15,0.15,0.075,,,1.61,7.5,2.785,concrete,screed,,rebar,,,404,LYNX_CS120_S404,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs120,precast,beam_block,one-way,lynx,metric,,0.12,0.15,0.15,0.075,,,1.61,2.5,3.758,concrete,screed,,rebar,,,404,LYNX_CS120_S404,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs120,precast,beam_block,one-way,lynx,metric,,0.12,0.15,0.15,0.075,,,1.61,1.5,5.3,concrete,screed,,rebar,,,291,LYNX_CS120_S291,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs120,precast,beam_block,one-way,lynx,metric,,0.12,0.15,0.15,0.075,,,1.61,2,5.073,concrete,screed,,rebar,,,291,LYNX_CS120_S291,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs120,precast,beam_block,one-way,lynx,metric,,0.12,0.15,0.15,0.075,,,1.61,3,4.72,concrete,screed,,rebar,,,291,LYNX_CS120_S291,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs120,precast,beam_block,one-way,lynx,metric,,0.12,0.15,0.15,0.075,,,1.61,4,4.417,concrete,screed,,rebar,,,291,LYNX_CS120_S291,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs120,precast,beam_block,one-way,lynx,metric,,0.12,0.15,0.15,0.075,,,1.61,5,4.165,concrete,screed,,rebar,,,291,LYNX_CS120_S291,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs120,precast,beam_block,one-way,lynx,metric,,0.12,0.15,0.15,0.075,,,1.61,7.5,3.682,concrete,screed,,rebar,,,291,LYNX_CS120_S291,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs120,precast,beam_block,one-way,lynx,metric,,0.12,0.15,0.15,0.075,,,1.61,2.5,4.105,concrete,screed,,rebar,,,291,LYNX_CS120_S291,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs160,precast,beam_block,one-way,lynx,metric,,0.16,0.15,0.15,0.075,,,1.61,1.5,5.127,concrete,screed,,rebar,,,556,LYNX_CS160_S556,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs160,precast,beam_block,one-way,lynx,metric,,0.16,0.15,0.15,0.075,,,1.61,2,4.716,concrete,screed,,rebar,,,556,LYNX_CS160_S556,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs160,precast,beam_block,one-way,lynx,metric,,0.16,0.15,0.15,0.075,,,1.61,3,4.39,concrete,screed,,rebar,,,556,LYNX_CS160_S556,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs160,precast,beam_block,one-way,lynx,metric,,0.16,0.15,0.15,0.075,,,1.61,4,4.121,concrete,screed,,rebar,,,556,LYNX_CS160_S556,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs160,precast,beam_block,one-way,lynx,metric,,0.16,0.15,0.15,0.075,,,1.61,5,3.896,concrete,screed,,rebar,,,556,LYNX_CS160_S556,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs160,precast,beam_block,one-way,lynx,metric,,0.16,0.15,0.15,0.075,,,1.61,7.5,3.444,concrete,screed,,rebar,,,556,LYNX_CS160_S556,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs160,precast,beam_block,one-way,lynx,metric,,0.16,0.15,0.15,0.075,,,1.61,2.5,4.597,concrete,screed,,rebar,,,556,LYNX_CS160_S556,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs160,precast,beam_block,one-way,lynx,metric,,0.16,0.15,0.15,0.075,,,1.61,1.5,5.675,concrete,screed,,rebar,,,444,LYNX_CS160_S444,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs160,precast,beam_block,one-way,lynx,metric,,0.16,0.15,0.15,0.075,,,1.61,2,5.232,concrete,screed,,rebar,,,444,LYNX_CS160_S444,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs160,precast,beam_block,one-way,lynx,metric,,0.16,0.15,0.15,0.075,,,1.61,3,4.878,concrete,screed,,rebar,,,444,LYNX_CS160_S444,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs160,precast,beam_block,one-way,lynx,metric,,0.16,0.15,0.15,0.075,,,1.61,4,4.586,concrete,screed,,rebar,,,444,LYNX_CS160_S444,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs160,precast,beam_block,one-way,lynx,metric,,0.16,0.15,0.15,0.075,,,1.61,5,4.34,concrete,screed,,rebar,,,444,LYNX_CS160_S444,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs160,precast,beam_block,one-way,lynx,metric,,0.16,0.15,0.15,0.075,,,1.61,7.5,3.862,concrete,screed,,rebar,,,444,LYNX_CS160_S444,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs160,precast,beam_block,one-way,lynx,metric,,0.16,0.15,0.15,0.075,,,1.61,2.5,4.956,concrete,screed,,rebar,,,444,LYNX_CS160_S444,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs160,precast,beam_block,one-way,lynx,metric,,0.16,0.15,0.15,0.075,,,1.61,1.5,6.3,concrete,screed,,rebar,,,331,LYNX_CS160_S331,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs160,precast,beam_block,one-way,lynx,metric,,0.16,0.15,0.15,0.075,,,1.61,2,5.96,concrete,screed,,rebar,,,331,LYNX_CS160_S331,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs160,precast,beam_block,one-way,lynx,metric,,0.16,0.15,0.15,0.075,,,1.61,3,5.57,concrete,screed,,rebar,,,331,LYNX_CS160_S331,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs160,precast,beam_block,one-way,lynx,metric,,0.16,0.15,0.15,0.075,,,1.61,4,5.247,concrete,screed,,rebar,,,331,LYNX_CS160_S331,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs160,precast,beam_block,one-way,lynx,metric,,0.16,0.15,0.15,0.075,,,1.61,5,4.974,concrete,screed,,rebar,,,331,LYNX_CS160_S331,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs160,precast,beam_block,one-way,lynx,metric,,0.16,0.15,0.15,0.075,,,1.61,7.5,4.44,concrete,screed,,rebar,,,331,LYNX_CS160_S331,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs160,precast,beam_block,one-way,lynx,metric,,0.16,0.15,0.15,0.075,,,1.61,2.5,5.423,concrete,screed,,rebar,,,331,LYNX_CS160_S331,0.15625,0.075,,0.0046875,,,
floor,lynx_bb_cs225,precast,beam_block,one-way,lynx,metric,,0.14,0.225,0.225,0.075,,,1.61,1.5,6.542,concrete,screed,,rebar,,,528,LYNX_CS225_S528,0.234375,0.075,,0.00703125,,,
floor,lynx_bb_cs225,precast,beam_block,one-way,lynx,metric,,0.14,0.225,0.225,0.075,,,1.61,2,6.047,concrete,screed,,rebar,,,528,LYNX_CS225_S528,0.234375,0.075,,0.00703125,,,
floor,lynx_bb_cs225,precast,beam_block,one-way,lynx,metric,,0.14,0.225,0.225,0.075,,,1.61,3,5.649,concrete,screed,,rebar,,,528,LYNX_CS225_S528,0.234375,0.075,,0.00703125,,,
floor,lynx_bb_cs225,precast,beam_block,one-way,lynx,metric,,0.14,0.225,0.225,0.075,,,1.61,4,5.319,concrete,screed,,rebar,,,528,LYNX_CS225_S528,0.234375,0.075,,0.00703125,,,
