component,column_system_id,column_category,column_type,manufacturer,material_family,construction_method,section_type,column_role,unit,column_height,column_width,column_depth,axial_capacity,moment_capacity,maximum_story_count,slenderness_limit,fire_rating,material_concrete_id,material_pt_id,material_rebar_id,material_steel_id,material_timber_id,material_fireproofing_id,is_composite,requires_rebar,requires_pt,requires_encasement,requires_fireproofing,supports_floor_types,supports_beam_types,supports_low_rise,supports_mid_rise,supports_high_rise,concrete_volume,steel_volume,fireproofing_volume,rebar_volume,pt_volume,timber_volume,source,notes
column,aisc_w920x313,steel_section,W920X313,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.01706,3.057743,12388.95,603.75,8.2593,53.43511450381679,,,,,us_steel_20,,fireproofing,False,False,False,False,True,,,True,True,True,0.0,0.42948,0.085896,0.0,0.0,0.0,aisc_column_sections_edac.csv,Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.
column,aisc_w920x289,steel_section,W920X289,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.007218,3.041339,11426.4,552.0,7.6176,53.84615384615385,,,,,us_steel_20,,fireproofing,False,False,False,False,True,,,True,True,True,0.0,0.396112,0.079222,0.0,0.0,0.0,aisc_column_sections_edac.csv,Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.
column,aisc_w920x271,steel_section,W920X271,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.007218,3.024934,10743.3,514.05,7.1622,54.01234567901235,,,,,us_steel_20,,fireproofing,False,False,False,False,True,,,True,True,True,0.0,0.372431,0.074486,0.0,0.0,0.0,aisc_column_sections_edac.csv,Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.
column,aisc_w920x253,steel_section,W920X253,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.000656,3.015092,10029.15,472.65,6.6861,54.432348367029554,,,,,us_steel_20,,fireproofing,False,False,False,False,True,,,True,True,True,0.0,0.347674,0.069535,0.0,0.0,0.0,aisc_column_sections_edac.csv,Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.
column,aisc_w920x238,steel_section,W920X238,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.000656,2.998688,9408.15,438.15,6.2721,55.118110236220474,,,,,us_steel_20,,fireproofing,False,False,False,False,True,,,True,True,True,0.0,0.326146,0.065229,0.0,0.0,0.0,aisc_column_sections_edac.csv,Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.
column,aisc_w920x223,steel_section,W920X223,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.000656,2.992126,8880.300000000001,400.2,5.9202,55.82137161084529,,,,,us_steel_20,,fireproofing,False,False,False,False,True,,,True,True,True,0.0,0.307848,0.06157,0.0,0.0,0.0,aisc_column_sections_edac.csv,Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.
column,aisc_w920x201,steel_section,W920X201,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.000656,2.965879,7979.85,337.41,5.3199000000000005,57.85123966942149,,,,,us_steel_20,,fireproofing,False,False,False,False,True,,,True,True,True,0.0,0.276632,0.055326,0.0,0.0,0.0,aisc_column_sections_edac.csv,Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.
column,aisc_w840x576,steel_section,W840X576,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.348425,2.998688,22821.75,1762.95,15.2145,36.53444676409186,,,,,us_steel_20,,fireproofing,False,False,False,False,True,,,True,True,True,0.0,0.791147,0.158229,0.0,0.0,0.0,aisc_column_sections_edac.csv,Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.
column,aisc_w840x527,steel_section,W840X527,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.341864,2.965879,20834.55,1593.9,13.8897,36.84210526,,,,,us_steel_20,,fireproofing,False,False,False,False,True,,,True,True,True,0.0,0.722258,0.144452,0.0,0.0,0.0,aisc_column_sections_edac.csv,Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.
column,aisc_w840x473,steel_section,W840X473,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.332021,2.933071,18785.25,1414.5,12.5235,37.15498938428875,,,,,us_steel_20,,fireproofing,False,False,False,False,True,,,True,True,True,0.0,0.651217,0.130243,0.0,0.0,0.0,aisc_column_sections_edac.csv,Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.
column,aisc_w840x433,steel_section,W840X433,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.325459,2.900262,17139.600000000002,1276.5,11.4264,37.43315508,,,,,us_steel_20,,fireproofing,False,False,False,False,True,,,True,True,True,0.0,0.594168,0.118834,0.0,0.0,0.0,aisc_column_sections_edac.csv,Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.
column,aisc_w840x392,steel_section,W840X392,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.315617,2.874016,15493.95,1141.95,10.3293,37.634408602150536,,,,,us_steel_20,,fireproofing,False,False,False,False,True,,,True,True,True,0.0,0.537119,0.107424,0.0,0.0,0.0,aisc_column_sections_edac.csv,Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.
column,aisc_w840x359,steel_section,W840X359,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.325459,2.85105,14251.95,1028.1,9.5013,38.084874863982584,,,,,us_steel_20,,fireproofing,False,False,False,False,True,,,True,True,True,0.0,0.494063,0.098813,0.0,0.0,0.0,aisc_column_sections_edac.csv,Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.
column,aisc_w840x329,steel_section,W840X329,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.315617,2.824803,13072.05,928.05,8.7147,38.37719298245614,,,,,us_steel_20,,fireproofing,False,False,False,False,True,,,True,True,True,0.0,0.453161,0.090632,0.0,0.0,0.0,aisc_column_sections_edac.csv,Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.
column,aisc_w840x299,steel_section,W840X299,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.309055,2.808399,11830.05,831.45,7.886700000000001,38.716814159292035,,,,,us_steel_20,,fireproofing,False,False,False,False,True,,,True,True,True,0.0,0.410105,0.082021,0.0,0.0,0.0,aisc_column_sections_edac.csv,Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.
column,aisc_w840x251,steel_section,W840X251,AISC,steel,hot_rolled,W,rolled_i_section,ft,,0.958005,2.818241,9904.95,476.1,6.603300000000001,55.118110236220474,,,,,us_steel_20,,fireproofing,False,False,False,False,True,,,True,True,True,0.0,0.343369,0.068674,0.0,0.0,0.0,aisc_column_sections_edac.csv,Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.
column,aisc_w840x226,steel_section,W840X226,AISC,steel,hot_rolled,W,rolled_i_section,ft,,0.967848,2.791995,9004.5,417.45,6.003,55.82137161084529,,,,,us_steel_20,,fireproofing,False,False,False,False,True,,,True,True,True,0.0,0.312153,0.062431,0.0,0.0,0.0,aisc_column_sections_edac.csv,Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.
column,aisc_w840x210,steel_section,W840X210,AISC,steel,hot_rolled,W,rolled_i_section,ft,,0.958005,2.775591,8321.4,379.5,5.5476,56.726094003241485,,,,,us_steel_20,,fireproofing,False,False,False,False,True,,,True,True,True,0.0,0.288473,0.057695,0.0,0.0,0.0,aisc_column_sections_edac.csv,Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.
column,aisc_w840x193,steel_section,W840X193,AISC,steel,hot_rolled,W,rolled_i_section,ft,,0.958005,2.759186,7669.35,336.375,5.112900000000001,57.66062602965403,,,,,us_steel_20,,fireproofing,False,False,False,False,True,,,True,True,True,0.0,0.265869,0.053174,0.0,0.0,0.0,aisc_column_sections_edac.csv,Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.
column,aisc_w840x176,steel_section,W840X176,AISC,steel,hot_rolled,W,rolled_i_section,ft,,0.958005,2.742782,6955.2,290.145,4.6368,59.42275042444822,,,,,us_steel_20,,fireproofing,False,False,False,False,True,,,True,True,True,0.0,0.241112,0.048222,0.0,0.0,0.0,aisc_column_sections_edac.csv,Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.
column,aisc_w760x582,steel_section,W760X582,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.299213,2.765748,23039.1,1752.6,15.3594,37.55364806866952,,,,,us_steel_20,,fireproofing,False,False,False,False,True,,,True,True,True,0.0,0.798682,0.159736,0.0,0.0,0.0,aisc_column_sections_edac.csv,Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.
column,aisc_w760x531,steel_section,W760X531,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.292651,2.73294,21020.85,1576.65,14.0139,37.83783783783784,,,,,us_steel_20,,fireproofing,False,False,False,False,True,,,True,True,True,0.0,0.728717,0.145743,0.0,0.0,0.0,aisc_column_sections_edac.csv,Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.
column,aisc_w760x484,steel_section,W760X484,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.282808,2.700131,19219.95,1424.85,12.8133,38.29321663019694,,,,,us_steel_20,,fireproofing,False,False,False,False,True,,,True,True,True,0.0,0.666286,0.133257,0.0,0.0,0.0,aisc_column_sections_edac.csv,Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.
column,aisc_w760x434,steel_section,W760X434,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.276247,2.667323,17232.75,1259.25,11.4885,38.503850385038504,,,,,us_steel_20,,fireproofing,False,False,False,False,True,,,True,True,True,0.0,0.597397,0.119479,0.0,0.0,0.0,aisc_column_sections_edac.csv,Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.
column,aisc_w760x389,steel_section,W760X389,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.266404,2.634514,15431.85,1107.45,10.2879,39.01895206243032,,,,,us_steel_20,,fireproofing,False,False,False,False,True,,,True,True,True,0.0,0.534966,0.106993,0.0,0.0,0.0,aisc_column_sections_edac.csv,Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.
column,aisc_w760x350,steel_section,W760X350,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.259843,2.608268,13879.35,990.15,9.2529,39.237668161434975,,,,,us_steel_20,,fireproofing,False,False,False,False,True,,,True,True,True,0.0,0.481147,0.096229,0.0,0.0,0.0,aisc_column_sections_edac.csv,Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.
column,aisc_w760x314,steel_section,W760X314,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.259843,2.575459,12482.1,876.3,8.3214,39.503386004514674,,,,,us_steel_20,,fireproofing,False,False,False,False,True,,,True,True,True,0.0,0.432709,0.086542,0.0,0.0,0.0,aisc_column_sections_edac.csv,Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.
column,aisc_w760x284,steel_section,W760X284,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.25,2.559055,11240.1,779.7,7.4934,39.817974971558584,,,,,us_steel_20,,fireproofing,False,False,False,False,True,,,True,True,True,0.0,0.389654,0.077931,0.0,0.0,0.0,aisc_column_sections_edac.csv,Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.
column,aisc_w760x257,steel_section,W760X257,AISC,steel,hot_rolled,W,rolled_i_section,ft,,1.25,2.532808,10184.4,696.9,6.7896,40.27617951668584,,,,,us_steel_20,,fireproofing,False,False,False,False,True,,,True,True,True,0.0,0.353056,0.070611,0.0,0.0,0.0,aisc_column_sections_edac.csv,Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.
column,aisc_w760x220,steel_section,W760X220,AISC,steel,hot_rolled,W,rolled_i_section,ft,,0.875984,2.559055,8725.050000000001,382.95,5.816700000000001,60.44905008635579,,,,,us_steel_20,,fireproofing,False,False,False,False,True,,,True,True,True,0.0,0.302466,0.060493,0.0,0.0,0.0,aisc_column_sections_edac.csv,Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.
