system_variant,system_family,slab_depth,beam_depth,screed_depth,steel_depth,swt,sdl,ll,max_span,concrete_volume,steel_volume,timber_volume,material_concrete_id,material_pt_id,material_steel_id,material_timber_id,ebc_mm,beam_ref,source,notes,span_evaluated_m,carbon_total_kgCO2,carbon_per_m2,cost_total,cost_per_m2,_carbon_breakdown,evaluated_span_m,type,category
TR60_normal_weight_179,TR60_normal_weight,0.2,0.0012,,,,3.961,7.5,3.602,0.20833333,0.1,,concrete,,eu_steel_1.2,,,SMD_TR60_double_FR1.0_SD200_MHE1/50*_G1.2,,,0.0,1605.9949998260001,1605.9949998260001,25.000025077700002,25.000025077700002,"[{'material_id': 'concrete', 'category': 'concrete', 'qty_m3': 0.20833333, 'qty_kg': 499.999992, 'a1a3': 6.874999890000001, 'a4': 1.499999976, 'a5': 2.4999999600000002, 'total': 10.874999826000002, 'cost': 24.999999600000002}, {'material_id': 'eu_steel_1.2', 'category': 'steel_m3', 'qty_m3': 0.1, 'qty_kg': 785.0, 'a1a3': 1570.0, 'a4': 9.42, 'a5': 15.700000000000001, 'total': 1595.1200000000001, 'cost': 2.54777e-05}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'screed', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
TR60_normal_weight_180,TR60_normal_weight,0.2,0.0012,,,,3.961,10.0,3.602,0.20833333,0.1,,concrete,,eu_steel_1.2,,,SMD_TR60_double_FR1.0_SD200_MHE1/50*_G1.2,,,0.0,1605.9949998260001,1605.9949998260001,25.000025077700002,25.000025077700002,"[{'material_id': 'concrete', 'category': 'concrete', 'qty_m3': 0.20833333, 'qty_kg': 499.999992, 'a1a3': 6.874999890000001, 'a4': 1.499999976, 'a5': 2.4999999600000002, 'total': 10.874999826000002, 'cost': 24.999999600000002}, {'material_id': 'eu_steel_1.2', 'category': 'steel_m3', 'qty_m3': 0.1, 'qty_kg': 785.0, 'a1a3': 1570.0, 'a4': 9.42, 'a5': 15.700000000000001, 'total': 1595.1200000000001, 'cost': 2.54777e-05}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'screed', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
TR60_normal_weight_190,TR60_normal_weight,0.15,0.0012,,,,3.961,5.0,3.73,0.15625,0.075,,concrete,,eu_steel_1.2,,,SMD_TR60_double_FR2.0_SD150_MHE1/50*_G1.2,,,0.0,1204.4962500000001,1204.4962500000001,18.750019108275,18.750019108275,"[{'material_id': 'concrete', 'category': 'concrete', 'qty_m3': 0.15625, 'qty_kg': 375.0, 'a1a3': 5.15625, 'a4': 1.125, 'a5': 1.875, 'total': 8.15625, 'cost': 18.75}, {'material_id': 'eu_steel_1.2', 'category': 'steel_m3', 'qty_m3': 0.075, 'qty_kg': 588.75, 'a1a3': 1177.5, 'a4': 7.0649999999999995, 'a5': 11.775, 'total': 1196.3400000000001, 'cost': 1.9108274999999996e-05}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'screed', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
TR60_normal_weight_191,TR60_normal_weight,0.15,0.0012,,,,3.961,7.5,2.83,0.15625,0.075,,concrete,,eu_steel_1.2,,,SMD_TR60_double_FR2.0_SD150_MHE1/50*_G1.2,,,0.0,1204.4962500000001,1204.4962500000001,18.750019108275,18.750019108275,"[{'material_id': 'concrete', 'category': 'concrete', 'qty_m3': 0.15625, 'qty_kg': 375.0, 'a1a3': 5.15625, 'a4': 1.125, 'a5': 1.875, 'total': 8.15625, 'cost': 18.75}, {'material_id': 'eu_steel_1.2', 'category': 'steel_m3', 'qty_m3': 0.075, 'qty_kg': 588.75, 'a1a3': 1177.5, 'a4': 7.0649999999999995, 'a5': 11.775, 'total': 1196.3400000000001, 'cost': 1.9108274999999996e-05}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'screed', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
TR60_normal_weight_192,TR60_normal_weight,0.15,0.0012,,,,3.961,10.0,2.55,0.15625,0.075,,concrete,,eu_steel_1.2,,,SMD_TR60_double_FR2.0_SD150_MHE1/50*_G1.2,,,0.0,1204.4962500000001,1204.4962500000001,18.750019108275,18.750019108275,"[{'material_id': 'concrete', 'category': 'concrete', 'qty_m3': 0.15625, 'qty_kg': 375.0, 'a1a3': 5.15625, 'a4': 1.125, 'a5': 1.875, 'total': 8.15625, 'cost': 18.75}, {'material_id': 'eu_steel_1.2', 'category': 'steel_m3', 'qty_m3': 0.075, 'qty_kg': 588.75, 'a1a3': 1177.5, 'a4': 7.0649999999999995, 'a5': 11.775, 'total': 1196.3400000000001, 'cost': 1.9108274999999996e-05}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'screed', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
TR60_normal_weight_202,TR60_normal_weight,0.17,0.0012,,,,3.961,5.0,3.895,0.17708333,0.085,,concrete,,eu_steel_1.2,,,SMD_TR60_double_FR2.0_SD170_MHE1/50*_G1.2,,,0.0,1365.095749826,1365.095749826,21.250021256045002,21.250021256045002,"[{'material_id': 'concrete', 'category': 'concrete', 'qty_m3': 0.17708333, 'qty_kg': 424.999992, 'a1a3': 5.843749890000001, 'a4': 1.274999976, 'a5': 2.1249999600000002, 'total': 9.243749826000002, 'cost': 21.249999600000002}, {'material_id': 'eu_steel_1.2', 'category': 'steel_m3', 'qty_m3': 0.085, 'qty_kg': 667.25, 'a1a3': 1334.5, 'a4': 8.007, 'a5': 13.345, 'total': 1355.852, 'cost': 2.1656045e-05}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'screed', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
TR60_normal_weight_203,TR60_normal_weight,0.17,0.0012,,,,3.961,7.5,3.31,0.17708333,0.085,,concrete,,eu_steel_1.2,,,SMD_TR60_double_FR2.0_SD170_MHE1/50*_G1.2,,,0.0,1365.095749826,1365.095749826,21.250021256045002,21.250021256045002,"[{'material_id': 'concrete', 'category': 'concrete', 'qty_m3': 0.17708333, 'qty_kg': 424.999992, 'a1a3': 5.843749890000001, 'a4': 1.274999976, 'a5': 2.1249999600000002, 'total': 9.243749826000002, 'cost': 21.249999600000002}, {'material_id': 'eu_steel_1.2', 'category': 'steel_m3', 'qty_m3': 0.085, 'qty_kg': 667.25, 'a1a3': 1334.5, 'a4': 8.007, 'a5': 13.345, 'total': 1355.852, 'cost': 2.1656045e-05}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'screed', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
TR60_normal_weight_204,TR60_normal_weight,0.17,0.0012,,,,3.961,10.0,2.92,0.17708333,0.085,,concrete,,eu_steel_1.2,,,SMD_TR60_double_FR2.0_SD170_MHE1/50*_G1.2,,,0.0,1365.095749826,1365.095749826,21.250021256045002,21.250021256045002,"[{'material_id': 'concrete', 'category': 'concrete', 'qty_m3': 0.17708333, 'qty_kg': 424.999992, 'a1a3': 5.843749890000001, 'a4': 1.274999976, 'a5': 2.1249999600000002, 'total': 9.243749826000002, 'cost': 21.249999600000002}, {'material_id': 'eu_steel_1.2', 'category': 'steel_m3', 'qty_m3': 0.085, 'qty_kg': 667.25, 'a1a3': 1334.5, 'a4': 8.007, 'a5': 13.345, 'total': 1355.852, 'cost': 2.1656045e-05}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'screed', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
TR60_normal_weight_214,TR60_normal_weight,0.2,0.0012,,,,3.961,5.0,3.602,0.20833333,0.1,,concrete,,eu_steel_1.2,,,SMD_TR60_double_FR2.0_SD200_MHE1/50*_G1.2,,,0.0,1605.9949998260001,1605.9949998260001,25.000025077700002,25.000025077700002,"[{'material_id': 'concrete', 'category': 'concrete', 'qty_m3': 0.20833333, 'qty_kg': 499.999992, 'a1a3': 6.874999890000001, 'a4': 1.499999976, 'a5': 2.4999999600000002, 'total': 10.874999826000002, 'cost': 24.999999600000002}, {'material_id': 'eu_steel_1.2', 'category': 'steel_m3', 'qty_m3': 0.1, 'qty_kg': 785.0, 'a1a3': 1570.0, 'a4': 9.42, 'a5': 15.700000000000001, 'total': 1595.1200000000001, 'cost': 2.54777e-05}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'screed', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
TR60_normal_weight_215,TR60_normal_weight,0.2,0.0012,,,,3.961,7.5,3.61,0.20833333,0.1,,concrete,,eu_steel_1.2,,,SMD_TR60_double_FR2.0_SD200_MHE1/50*_G1.2,,,0.0,1605.9949998260001,1605.9949998260001,25.000025077700002,25.000025077700002,"[{'material_id': 'concrete', 'category': 'concrete', 'qty_m3': 0.20833333, 'qty_kg': 499.999992, 'a1a3': 6.874999890000001, 'a4': 1.499999976, 'a5': 2.4999999600000002, 'total': 10.874999826000002, 'cost': 24.999999600000002}, {'material_id': 'eu_steel_1.2', 'category': 'steel_m3', 'qty_m3': 0.1, 'qty_kg': 785.0, 'a1a3': 1570.0, 'a4': 9.42, 'a5': 15.700000000000001, 'total': 1595.1200000000001, 'cost': 2.54777e-05}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'screed', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
TR60_normal_weight_216,TR60_normal_weight,0.2,0.0012,,,,3.961,10.0,3.44,0.20833333,0.1,,concrete,,eu_steel_1.2,,,SMD_TR60_double_FR2.0_SD200_MHE1/50*_G1.2,,,0.0,1605.9949998260001,1605.9949998260001,25.000025077700002,25.000025077700002,"[{'material_id': 'concrete', 'category': 'concrete', 'qty_m3': 0.20833333, 'qty_kg': 499.999992, 'a1a3': 6.874999890000001, 'a4': 1.499999976, 'a5': 2.4999999600000002, 'total': 10.874999826000002, 'cost': 24.999999600000002}, {'material_id': 'eu_steel_1.2', 'category': 'steel_m3', 'qty_m3': 0.1, 'qty_kg': 785.0, 'a1a3': 1570.0, 'a4': 9.42, 'a5': 15.700000000000001, 'total': 1595.1200000000001, 'cost': 2.54777e-05}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'screed', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
TR60_normal_weight_22,TR60_normal_weight,0.15,0.0012,,,,3.961,5.0,3.562,0.15625,0.075,,concrete,,eu_steel_1.2,,,SMD_TR60_single_FR1.0_SD150_MA193_G1.2,,,0.0,1204.4962500000001,1204.4962500000001,18.750019108275,18.750019108275,"[{'material_id': 'concrete', 'category': 'concrete', 'qty_m3': 0.15625, 'qty_kg': 375.0, 'a1a3': 5.15625, 'a4': 1.125, 'a5': 1.875, 'total': 8.15625, 'cost': 18.75}, {'material_id': 'eu_steel_1.2', 'category': 'steel_m3', 'qty_m3': 0.075, 'qty_kg': 588.75, 'a1a3': 1177.5, 'a4': 7.0649999999999995, 'a5': 11.775, 'total': 1196.3400000000001, 'cost': 1.9108274999999996e-05}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'screed', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
TR60_normal_weight_23,TR60_normal_weight,0.15,0.0012,,,,3.961,7.5,3.562,0.15625,0.075,,concrete,,eu_steel_1.2,,,SMD_TR60_single_FR1.0_SD150_MA193_G1.2,,,0.0,1204.4962500000001,1204.4962500000001,18.750019108275,18.750019108275,"[{'material_id': 'concrete', 'category': 'concrete', 'qty_m3': 0.15625, 'qty_kg': 375.0, 'a1a3': 5.15625, 'a4': 1.125, 'a5': 1.875, 'total': 8.15625, 'cost': 18.75}, {'material_id': 'eu_steel_1.2', 'category': 'steel_m3', 'qty_m3': 0.075, 'qty_kg': 588.75, 'a1a3': 1177.5, 'a4': 7.0649999999999995, 'a5': 11.775, 'total': 1196.3400000000001, 'cost': 1.9108274999999996e-05}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'screed', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
TR60_normal_weight_24,TR60_normal_weight,0.15,0.0012,,,,3.961,10.0,3.046,0.15625,0.075,,concrete,,eu_steel_1.2,,,SMD_TR60_single_FR1.0_SD150_MA193_G1.2,,,0.0,1204.4962500000001,1204.4962500000001,18.750019108275,18.750019108275,"[{'material_id': 'concrete', 'category': 'concrete', 'qty_m3': 0.15625, 'qty_kg': 375.0, 'a1a3': 5.15625, 'a4': 1.125, 'a5': 1.875, 'total': 8.15625, 'cost': 18.75}, {'material_id': 'eu_steel_1.2', 'category': 'steel_m3', 'qty_m3': 0.075, 'qty_kg': 588.75, 'a1a3': 1177.5, 'a4': 7.0649999999999995, 'a5': 11.775, 'total': 1196.3400000000001, 'cost': 1.9108274999999996e-05}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'screed', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
TR60_normal_weight_34,TR60_normal_weight,0.2,0.0012,,,,3.961,5.0,3.219,0.20833333,0.1,,concrete,,eu_steel_1.2,,,SMD_TR60_single_FR1.0_SD200_MA393_G1.2,,,0.0,1605.9949998260001,1605.9949998260001,25.000025077700002,25.000025077700002,"[{'material_id': 'concrete', 'category': 'concrete', 'qty_m3': 0.20833333, 'qty_kg': 499.999992, 'a1a3': 6.874999890000001, 'a4': 1.499999976, 'a5': 2.4999999600000002, 'total': 10.874999826000002, 'cost': 24.999999600000002}, {'material_id': 'eu_steel_1.2', 'category': 'steel_m3', 'qty_m3': 0.1, 'qty_kg': 785.0, 'a1a3': 1570.0, 'a4': 9.42, 'a5': 15.700000000000001, 'total': 1595.1200000000001, 'cost': 2.54777e-05}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'screed', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
TR60_normal_weight_35,TR60_normal_weight,0.2,0.0012,,,,3.961,7.5,3.219,0.20833333,0.1,,concrete,,eu_steel_1.2,,,SMD_TR60_single_FR1.0_SD200_MA393_G1.2,,,0.0,1605.9949998260001,1605.9949998260001,25.000025077700002,25.000025077700002,"[{'material_id': 'concrete', 'category': 'concrete', 'qty_m3': 0.20833333, 'qty_kg': 499.999992, 'a1a3': 6.874999890000001, 'a4': 1.499999976, 'a5': 2.4999999600000002, 'total': 10.874999826000002, 'cost': 24.999999600000002}, {'material_id': 'eu_steel_1.2', 'category': 'steel_m3', 'qty_m3': 0.1, 'qty_kg': 785.0, 'a1a3': 1570.0, 'a4': 9.42, 'a5': 15.700000000000001, 'total': 1595.1200000000001, 'cost': 2.54777e-05}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'screed', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
TR60_normal_weight_36,TR60_normal_weight,0.2,0.0012,,,,3.961,10.0,3.219,0.20833333,0.1,,concrete,,eu_steel_1.2,,,SMD_TR60_single_FR1.0_SD200_MA393_G1.2,,,0.0,1605.9949998260001,1605.9949998260001,25.000025077700002,25.000025077700002,"[{'material_id': 'concrete', 'category': 'concrete', 'qty_m3': 0.20833333, 'qty_kg': 499.999992, 'a1a3': 6.874999890000001, 'a4': 1.499999976, 'a5': 2.4999999600000002, 'total': 10.874999826000002, 'cost': 24.999999600000002}, {'material_id': 'eu_steel_1.2', 'category': 'steel_m3', 'qty_m3': 0.1, 'qty_kg': 785.0, 'a1a3': 1570.0, 'a4': 9.42, 'a5': 15.700000000000001, 'total': 1595.1200000000001, 'cost': 2.54777e-05}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'screed', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
TR60_normal_weight_46,TR60_normal_weight,0.15,0.0012,,,,3.961,5.0,3.562,0.15625,0.075,,concrete,,eu_steel_1.2,,,SMD_TR60_single_FR2.0_SD150_MA193_G1.2,,,0.0,1204.4962500000001,1204.4962500000001,18.750019108275,18.750019108275,"[{'material_id': 'concrete', 'category': 'concrete', 'qty_m3': 0.15625, 'qty_kg': 375.0, 'a1a3': 5.15625, 'a4': 1.125, 'a5': 1.875, 'total': 8.15625, 'cost': 18.75}, {'material_id': 'eu_steel_1.2', 'category': 'steel_m3', 'qty_m3': 0.075, 'qty_kg': 588.75, 'a1a3': 1177.5, 'a4': 7.0649999999999995, 'a5': 11.775, 'total': 1196.3400000000001, 'cost': 1.9108274999999996e-05}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'screed', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
TR60_normal_weight_47,TR60_normal_weight,0.15,0.0012,,,,3.961,7.5,2.503,0.15625,0.075,,concrete,,eu_steel_1.2,,,SMD_TR60_single_FR2.0_SD150_MA193_G1.2,,,0.0,1204.4962500000001,1204.4962500000001,18.750019108275,18.750019108275,"[{'material_id': 'concrete', 'category': 'concrete', 'qty_m3': 0.15625, 'qty_kg': 375.0, 'a1a3': 5.15625, 'a4': 1.125, 'a5': 1.875, 'total': 8.15625, 'cost': 18.75}, {'material_id': 'eu_steel_1.2', 'category': 'steel_m3', 'qty_m3': 0.075, 'qty_kg': 588.75, 'a1a3': 1177.5, 'a4': 7.0649999999999995, 'a5': 11.775, 'total': 1196.3400000000001, 'cost': 1.9108274999999996e-05}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'screed', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
TR60_normal_weight_48,TR60_normal_weight,0.15,0.0012,,,,3.961,10.0,2.269,0.15625,0.075,,concrete,,eu_steel_1.2,,,SMD_TR60_single_FR2.0_SD150_MA193_G1.2,,,0.0,1204.4962500000001,1204.4962500000001,18.750019108275,18.750019108275,"[{'material_id': 'concrete', 'category': 'concrete', 'qty_m3': 0.15625, 'qty_kg': 375.0, 'a1a3': 5.15625, 'a4': 1.125, 'a5': 1.875, 'total': 8.15625, 'cost': 18.75}, {'material_id': 'eu_steel_1.2', 'category': 'steel_m3', 'qty_m3': 0.075, 'qty_kg': 588.75, 'a1a3': 1177.5, 'a4': 7.0649999999999995, 'a5': 11.775, 'total': 1196.3400000000001, 'cost': 1.9108274999999996e-05}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'screed', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
TR60_normal_weight_58,TR60_normal_weight,0.17,0.0012,,,,3.961,5.0,3.407,0.17708333,0.085,,concrete,,eu_steel_1.2,,,SMD_TR60_single_FR2.0_SD170_MA252_G1.2,,,0.0,1365.095749826,1365.095749826,21.250021256045002,21.250021256045002,"[{'material_id': 'concrete', 'category': 'concrete', 'qty_m3': 0.17708333, 'qty_kg': 424.999992, 'a1a3': 5.843749890000001, 'a4': 1.274999976, 'a5': 2.1249999600000002, 'total': 9.243749826000002, 'cost': 21.249999600000002}, {'material_id': 'eu_steel_1.2', 'category': 'steel_m3', 'qty_m3': 0.085, 'qty_kg': 667.25, 'a1a3': 1334.5, 'a4': 8.007, 'a5': 13.345, 'total': 1355.852, 'cost': 2.1656045e-05}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'screed', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
TR60_normal_weight_59,TR60_normal_weight,0.17,0.0012,,,,3.961,7.5,2.788,0.17708333,0.085,,concrete,,eu_steel_1.2,,,SMD_TR60_single_FR2.0_SD170_MA252_G1.2,,,0.0,1365.095749826,1365.095749826,21.250021256045002,21.250021256045002,"[{'material_id': 'concrete', 'category': 'concrete', 'qty_m3': 0.17708333, 'qty_kg': 424.999992, 'a1a3': 5.843749890000001, 'a4': 1.274999976, 'a5': 2.1249999600000002, 'total': 9.243749826000002, 'cost': 21.249999600000002}, {'material_id': 'eu_steel_1.2', 'category': 'steel_m3', 'qty_m3': 0.085, 'qty_kg': 667.25, 'a1a3': 1334.5, 'a4': 8.007, 'a5': 13.345, 'total': 1355.852, 'cost': 2.1656045e-05}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'screed', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
TR60_normal_weight_60,TR60_normal_weight,0.17,0.0012,,,,3.961,10.0,2.531,0.17708333,0.085,,concrete,,eu_steel_1.2,,,SMD_TR60_single_FR2.0_SD170_MA252_G1.2,,,0.0,1365.095749826,1365.095749826,21.250021256045002,21.250021256045002,"[{'material_id': 'concrete', 'category': 'concrete', 'qty_m3': 0.17708333, 'qty_kg': 424.999992, 'a1a3': 5.843749890000001, 'a4': 1.274999976, 'a5': 2.1249999600000002, 'total': 9.243749826000002, 'cost': 21.249999600000002}, {'material_id': 'eu_steel_1.2', 'category': 'steel_m3', 'qty_m3': 0.085, 'qty_kg': 667.25, 'a1a3': 1334.5, 'a4': 8.007, 'a5': 13.345, 'total': 1355.852, 'cost': 2.1656045e-05}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'screed', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
