lateral_variant_id,lateral_family_id,wall_thickness,frame_depth,bay_width_default,core_area_ratio_default,core_perimeter_ratio_default,axial_capacity,moment_capacity,maximum_story_count,slenderness_limit,lateral_type_detail,fire_rating_variant,concrete_volume,steel_volume,rebar_volume,timber_volume,material_concrete_id,material_rebar_id,material_steel_id,material_timber_id,material_fireproofing_id,source,notes
ec_shear_wall_250x3000_29,ec_shear_wall_250x3000,250,,3000,,,,500,,,shear_wall,,0.75,,0.00525,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_30,ec_shear_wall_250x3000,250,,3000,,,,700,,,shear_wall,,0.75,,0.00525,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_31,ec_shear_wall_250x3000,250,,3000,,,,300,,,shear_wall,,0.75,,0.00525,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_32,ec_shear_wall_250x3000,250,,3000,,,,500,,,shear_wall,,0.75,,0.00525,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_33,ec_shear_wall_250x3000,250,,3000,,,,700,,,shear_wall,,0.75,,0.00525,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_34,ec_shear_wall_250x3000,250,,3000,,,,300,,,shear_wall,,0.75,,0.00525,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_35,ec_shear_wall_250x3000,250,,3000,,,,500,,,shear_wall,,0.75,,0.00525,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_36,ec_shear_wall_250x3000,250,,3000,,,,700,,,shear_wall,,0.75,,0.00525,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_37,ec_shear_wall_250x3000,250,,3000,,,,300,,,shear_wall,,0.75,,0.00525,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_38,ec_shear_wall_250x3000,250,,3000,,,,500,,,shear_wall,,0.75,,0.00525,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_39,ec_shear_wall_250x3000,250,,3000,,,,700,,,shear_wall,,0.75,,0.00525,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_40,ec_shear_wall_250x3000,250,,3000,,,,300,,,shear_wall,,0.75,,0.00525,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_41,ec_shear_wall_250x3000,250,,3000,,,,500,,,shear_wall,,0.75,,0.00525,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_42,ec_shear_wall_250x3000,250,,3000,,,,700,,,shear_wall,,0.75,,0.00525,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_43,ec_shear_wall_250x3000,250,,3000,,,,300,,,shear_wall,,0.75,,0.00525,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_44,ec_shear_wall_250x3000,250,,3000,,,,500,,,shear_wall,,0.75,,0.00525,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_45,ec_shear_wall_250x3000,250,,3000,,,,700,,,shear_wall,,0.75,,0.00525,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_46,ec_shear_wall_250x3000,250,,3000,,,,300,,,shear_wall,,0.75,,0.00525,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_47,ec_shear_wall_250x3000,250,,3000,,,,500,,,shear_wall,,0.75,,0.00525,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_48,ec_shear_wall_250x3000,250,,3000,,,,700,,,shear_wall,,0.75,,0.00525,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_49,ec_shear_wall_250x3000,250,,3000,,,,300,,,shear_wall,,0.75,,0.00525,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_50,ec_shear_wall_250x3000,250,,3000,,,,500,,,shear_wall,,0.75,,0.00525,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_51,ec_shear_wall_250x3000,250,,3000,,,,700,,,shear_wall,,0.75,,0.00525,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_52,ec_shear_wall_250x3000,250,,3000,,,,300,,,shear_wall,,0.75,,0.00525,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_53,ec_shear_wall_250x3000,250,,3000,,,,500,,,shear_wall,,0.75,,0.00525,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_54,ec_shear_wall_250x3000,250,,3000,,,,700,,,shear_wall,,0.75,,0.00525,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_55,ec_shear_wall_250x3000,250,,3000,,,,300,,,shear_wall,,0.75,,0.006,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_56,ec_shear_wall_250x3000,250,,3000,,,,500,,,shear_wall,,0.75,,0.006,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_57,ec_shear_wall_250x3000,250,,3000,,,,700,,,shear_wall,,0.75,,0.006,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_58,ec_shear_wall_250x3000,250,,3000,,,,300,,,shear_wall,,0.75,,0.006,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_59,ec_shear_wall_250x3000,250,,3000,,,,500,,,shear_wall,,0.75,,0.006,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_60,ec_shear_wall_250x3000,250,,3000,,,,700,,,shear_wall,,0.75,,0.006,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_61,ec_shear_wall_250x3000,250,,3000,,,,300,,,shear_wall,,0.75,,0.006,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_62,ec_shear_wall_250x3000,250,,3000,,,,500,,,shear_wall,,0.75,,0.006,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_63,ec_shear_wall_250x3000,250,,3000,,,,700,,,shear_wall,,0.75,,0.006,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_64,ec_shear_wall_250x3000,250,,3000,,,,300,,,shear_wall,,0.75,,0.006,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_65,ec_shear_wall_250x3000,250,,3000,,,,500,,,shear_wall,,0.75,,0.006,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_66,ec_shear_wall_250x3000,250,,3000,,,,700,,,shear_wall,,0.75,,0.006,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_67,ec_shear_wall_250x3000,250,,3000,,,,300,,,shear_wall,,0.75,,0.006,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_68,ec_shear_wall_250x3000,250,,3000,,,,500,,,shear_wall,,0.75,,0.006,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_69,ec_shear_wall_250x3000,250,,3000,,,,700,,,shear_wall,,0.75,,0.006,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_70,ec_shear_wall_250x3000,250,,3000,,,,300,,,shear_wall,,0.75,,0.006,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_71,ec_shear_wall_250x3000,250,,3000,,,,500,,,shear_wall,,0.75,,0.006,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_72,ec_shear_wall_250x3000,250,,3000,,,,700,,,shear_wall,,0.75,,0.006,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_73,ec_shear_wall_250x3000,250,,3000,,,,300,,,shear_wall,,0.75,,0.006,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_74,ec_shear_wall_250x3000,250,,3000,,,,500,,,shear_wall,,0.75,,0.006,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_75,ec_shear_wall_250x3000,250,,3000,,,,700,,,shear_wall,,0.75,,0.006,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_76,ec_shear_wall_250x3000,250,,3000,,,,300,,,shear_wall,,0.75,,0.006,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_77,ec_shear_wall_250x3000,250,,3000,,,,500,,,shear_wall,,0.75,,0.006,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_78,ec_shear_wall_250x3000,250,,3000,,,,700,,,shear_wall,,0.75,,0.006,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_79,ec_shear_wall_250x3000,250,,3000,,,,300,,,shear_wall,,0.75,,0.006,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_80,ec_shear_wall_250x3000,250,,3000,,,,500,,,shear_wall,,0.75,,0.006,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_shear_wall_250x3000_81,ec_shear_wall_250x3000,250,,3000,,,,700,,,shear_wall,,0.75,,0.006,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_wall_pier_250x4000_1,ec_wall_pier_250x4000,250,,4000,,,,500,,,shear_wall,,1.0,,0.007,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_wall_pier_250x4000_2,ec_wall_pier_250x4000,250,,4000,,,,800,,,shear_wall,,1.0,,0.007,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_wall_pier_250x4000_3,ec_wall_pier_250x4000,250,,4000,,,,1100,,,shear_wall,,1.0,,0.007,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_wall_pier_250x4000_4,ec_wall_pier_250x4000,250,,4000,,,,500,,,shear_wall,,1.0,,0.007,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_wall_pier_250x4000_5,ec_wall_pier_250x4000,250,,4000,,,,800,,,shear_wall,,1.0,,0.007,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_wall_pier_250x4000_6,ec_wall_pier_250x4000,250,,4000,,,,1100,,,shear_wall,,1.0,,0.007,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_wall_pier_250x4000_7,ec_wall_pier_250x4000,250,,4000,,,,500,,,shear_wall,,1.0,,0.007,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_wall_pier_250x4000_8,ec_wall_pier_250x4000,250,,4000,,,,800,,,shear_wall,,1.0,,0.007,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_wall_pier_250x4000_9,ec_wall_pier_250x4000,250,,4000,,,,1100,,,shear_wall,,1.0,,0.007,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_wall_pier_250x4000_10,ec_wall_pier_250x4000,250,,4000,,,,500,,,shear_wall,,1.0,,0.007,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_wall_pier_250x4000_11,ec_wall_pier_250x4000,250,,4000,,,,800,,,shear_wall,,1.0,,0.007,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
