system_variant,system_family,unit,slab_depth,beam_depth,screed_depth,steel_depth,swt,sdl,ll,max_span,concrete_volume,screed_volume,steel_volume,rebar_volume,pt_volume,timber_volume,material_concrete_id,material_screed_id,material_pt_id,material_steel_id,material_rebar_id,material_timber_id,ebc_mm,beam_ref,source
cemex_bb_225_1900_c_6,cemex_bb_225_1900_c,metric,0.225,0.1,0.065,,3.07,1.56,5.0,5.948,0.12791667,0.065,,0.0038375,,,concrete,screed,,,rebar,,408.0,CEMEX_225_1900_C,
cemex_bb_225_1900_d_1,cemex_bb_225_1900_d,metric,0.225,0.1,0.065,,3.39,1.56,1.5,7.596,0.14125,0.065,,0.0042375,,,concrete,screed,,,rebar,,324.0,CEMEX_225_1900_D,
cemex_bb_225_1900_d_2,cemex_bb_225_1900_d,metric,0.225,0.1,0.065,,3.39,1.56,2.0,7.435,0.14125,0.065,,0.0042375,,,concrete,screed,,,rebar,,324.0,CEMEX_225_1900_D,
cemex_bb_225_1900_d_3,cemex_bb_225_1900_d,metric,0.225,0.1,0.065,,3.39,1.56,2.5,7.28,0.14125,0.065,,0.0042375,,,concrete,screed,,,rebar,,324.0,CEMEX_225_1900_D,
cemex_bb_225_1900_d_4,cemex_bb_225_1900_d,metric,0.225,0.1,0.065,,3.39,1.56,3.0,7.14,0.14125,0.065,,0.0042375,,,concrete,screed,,,rebar,,324.0,CEMEX_225_1900_D,
cemex_bb_225_1900_d_5,cemex_bb_225_1900_d,metric,0.225,0.1,0.065,,3.39,1.56,4.0,6.879,0.14125,0.065,,0.0042375,,,concrete,screed,,,rebar,,324.0,CEMEX_225_1900_D,
cemex_bb_225_1900_d_6,cemex_bb_225_1900_d,metric,0.225,0.1,0.065,,3.39,1.56,5.0,6.52,0.14125,0.065,,0.0042375,,,concrete,screed,,,rebar,,324.0,CEMEX_225_1900_D,
cemex_bb_225_1900_e_1,cemex_bb_225_1900_e,metric,0.225,0.1,0.065,,4.13,1.56,1.5,7.9,0.17208333,0.065,,0.0051625,,,concrete,screed,,,rebar,,211.0,CEMEX_225_1900_E,
cemex_bb_225_1900_e_2,cemex_bb_225_1900_e,metric,0.225,0.1,0.065,,4.13,1.56,2.0,7.9,0.17208333,0.065,,0.0051625,,,concrete,screed,,,rebar,,211.0,CEMEX_225_1900_E,
cemex_bb_225_1900_e_3,cemex_bb_225_1900_e,metric,0.225,0.1,0.065,,4.13,1.56,2.5,7.9,0.17208333,0.065,,0.0051625,,,concrete,screed,,,rebar,,211.0,CEMEX_225_1900_E,
cemex_bb_225_1900_e_4,cemex_bb_225_1900_e,metric,0.225,0.1,0.065,,4.13,1.56,3.0,7.9,0.17208333,0.065,,0.0051625,,,concrete,screed,,,rebar,,211.0,CEMEX_225_1900_E,
cemex_bb_225_1900_e_5,cemex_bb_225_1900_e,metric,0.225,0.1,0.065,,4.13,1.56,4.0,7.9,0.17208333,0.065,,0.0051625,,,concrete,screed,,,rebar,,211.0,CEMEX_225_1900_E,
cemex_bb_225_1900_e_6,cemex_bb_225_1900_e,metric,0.225,0.1,0.065,,4.13,1.56,5.0,7.68,0.17208333,0.065,,0.0051625,,,concrete,screed,,,rebar,,211.0,CEMEX_225_1900_E,
milbank_bb_155_md_1,milbank_bb_155_md,metric,0.155,0.1,0.075,,1.78,1.8,0.75,3.75,0.07416667,0.075,,0.002225,,,concrete,screed,,,rebar,,510.0,MILBANK_155MD_W,
milbank_bb_155_md_2,milbank_bb_155_md,metric,0.155,0.1,0.075,,1.78,1.8,1.5,3.5,0.07416667,0.075,,0.002225,,,concrete,screed,,,rebar,,510.0,MILBANK_155MD_W,
milbank_bb_155_md_3,milbank_bb_155_md,metric,0.155,0.1,0.075,,1.78,1.8,2.0,3.3,0.07416667,0.075,,0.002225,,,concrete,screed,,,rebar,,510.0,MILBANK_155MD_W,
milbank_bb_155_md_4,milbank_bb_155_md,metric,0.155,0.1,0.075,,1.78,1.8,2.5,3.2,0.07416667,0.075,,0.002225,,,concrete,screed,,,rebar,,510.0,MILBANK_155MD_W,
milbank_bb_155_md_5,milbank_bb_155_md,metric,0.155,0.1,0.075,,1.78,1.8,3.0,3.05,0.07416667,0.075,,0.002225,,,concrete,screed,,,rebar,,510.0,MILBANK_155MD_W,
milbank_bb_155_md_6,milbank_bb_155_md,metric,0.155,0.1,0.075,,1.78,1.8,4.0,2.85,0.07416667,0.075,,0.002225,,,concrete,screed,,,rebar,,510.0,MILBANK_155MD_W,
milbank_bb_155_md_7,milbank_bb_155_md,metric,0.155,0.1,0.075,,1.78,1.8,5.0,2.7,0.07416667,0.075,,0.002225,,,concrete,screed,,,rebar,,510.0,MILBANK_155MD_W,
milbank_bb_155_md_8,milbank_bb_155_md,metric,0.155,0.1,0.075,,1.78,1.8,7.5,2.35,0.07416667,0.075,,0.002225,,,concrete,screed,,,rebar,,510.0,MILBANK_155MD_W,
milbank_bb_155_md_9,milbank_bb_155_md,metric,0.155,0.1,0.075,,1.88,1.8,0.75,4.2,0.07833333,0.075,,0.00235,,,concrete,screed,,,rebar,,398.0,MILBANK_155MD_A,
milbank_bb_155_md_10,milbank_bb_155_md,metric,0.155,0.1,0.075,,1.88,1.8,1.5,3.9,0.07833333,0.075,,0.00235,,,concrete,screed,,,rebar,,398.0,MILBANK_155MD_A,
milbank_bb_155_md_11,milbank_bb_155_md,metric,0.155,0.1,0.075,,1.88,1.8,2.0,3.75,0.07833333,0.075,,0.00235,,,concrete,screed,,,rebar,,398.0,MILBANK_155MD_A,
milbank_bb_155_md_12,milbank_bb_155_md,metric,0.155,0.1,0.075,,1.88,1.8,2.5,3.6,0.07833333,0.075,,0.00235,,,concrete,screed,,,rebar,,398.0,MILBANK_155MD_A,
milbank_bb_155_md_13,milbank_bb_155_md,metric,0.155,0.1,0.075,,1.88,1.8,3.0,3.45,0.07833333,0.075,,0.00235,,,concrete,screed,,,rebar,,398.0,MILBANK_155MD_A,
milbank_bb_155_md_14,milbank_bb_155_md,metric,0.155,0.1,0.075,,1.88,1.8,4.0,3.25,0.07833333,0.075,,0.00235,,,concrete,screed,,,rebar,,398.0,MILBANK_155MD_A,
milbank_bb_155_md_15,milbank_bb_155_md,metric,0.155,0.1,0.075,,1.88,1.8,5.0,3.05,0.07833333,0.075,,0.00235,,,concrete,screed,,,rebar,,398.0,MILBANK_155MD_A,
milbank_bb_155_md_16,milbank_bb_155_md,metric,0.155,0.1,0.075,,1.88,1.8,7.5,2.7,0.07833333,0.075,,0.00235,,,concrete,screed,,,rebar,,398.0,MILBANK_155MD_A,
milbank_bb_155_md_17,milbank_bb_155_md,metric,0.155,0.1,0.075,,2.06,1.8,0.75,4.95,0.08583333,0.075,,0.002575,,,concrete,screed,,,rebar,,285.0,MILBANK_155MD_N,
milbank_bb_155_md_18,milbank_bb_155_md,metric,0.155,0.1,0.075,,2.06,1.8,1.5,4.6,0.08583333,0.075,,0.002575,,,concrete,screed,,,rebar,,285.0,MILBANK_155MD_N,
milbank_bb_155_md_19,milbank_bb_155_md,metric,0.155,0.1,0.075,,2.06,1.8,2.0,4.4,0.08583333,0.075,,0.002575,,,concrete,screed,,,rebar,,285.0,MILBANK_155MD_N,
milbank_bb_155_md_20,milbank_bb_155_md,metric,0.155,0.1,0.075,,2.06,1.8,2.5,4.2,0.08583333,0.075,,0.002575,,,concrete,screed,,,rebar,,285.0,MILBANK_155MD_N,
milbank_bb_155_md_21,milbank_bb_155_md,metric,0.155,0.1,0.075,,2.06,1.8,3.0,4.15,0.08583333,0.075,,0.002575,,,concrete,screed,,,rebar,,285.0,MILBANK_155MD_N,
milbank_bb_155_md_22,milbank_bb_155_md,metric,0.155,0.1,0.075,,2.06,1.8,4.0,3.8,0.08583333,0.075,,0.002575,,,concrete,screed,,,rebar,,285.0,MILBANK_155MD_N,
milbank_bb_155_md_23,milbank_bb_155_md,metric,0.155,0.1,0.075,,2.06,1.8,5.0,3.6,0.08583333,0.075,,0.002575,,,concrete,screed,,,rebar,,285.0,MILBANK_155MD_N,
milbank_bb_155_md_24,milbank_bb_155_md,metric,0.155,0.1,0.075,,2.06,1.8,7.5,3.15,0.08583333,0.075,,0.002575,,,concrete,screed,,,rebar,,285.0,MILBANK_155MD_N,
milbank_bb_155_md_25,milbank_bb_155_md,metric,0.155,0.1,0.075,,2.11,1.8,0.75,4.7,0.08791667,0.075,,0.0026375,,,concrete,screed,,,rebar,,620.0,MILBANK_155MD_DW,
milbank_bb_155_md_26,milbank_bb_155_md,metric,0.155,0.1,0.075,,2.11,1.8,1.5,4.4,0.08791667,0.075,,0.0026375,,,concrete,screed,,,rebar,,620.0,MILBANK_155MD_DW,
milbank_bb_155_md_27,milbank_bb_155_md,metric,0.155,0.1,0.075,,2.11,1.8,2.0,4.2,0.08791667,0.075,,0.0026375,,,concrete,screed,,,rebar,,620.0,MILBANK_155MD_DW,
milbank_bb_155_md_28,milbank_bb_155_md,metric,0.155,0.1,0.075,,2.11,1.8,2.5,4.05,0.08791667,0.075,,0.0026375,,,concrete,screed,,,rebar,,620.0,MILBANK_155MD_DW,
milbank_bb_155_md_29,milbank_bb_155_md,metric,0.155,0.1,0.075,,2.11,1.8,3.0,3.9,0.08791667,0.075,,0.0026375,,,concrete,screed,,,rebar,,620.0,MILBANK_155MD_DW,
milbank_bb_155_md_30,milbank_bb_155_md,metric,0.155,0.1,0.075,,2.11,1.8,4.0,3.65,0.08791667,0.075,,0.0026375,,,concrete,screed,,,rebar,,620.0,MILBANK_155MD_DW,
milbank_bb_155_md_31,milbank_bb_155_md,metric,0.155,0.1,0.075,,2.11,1.8,5.0,3.45,0.08791667,0.075,,0.0026375,,,concrete,screed,,,rebar,,620.0,MILBANK_155MD_DW,
milbank_bb_155_md_32,milbank_bb_155_md,metric,0.155,0.1,0.075,,2.11,1.8,7.5,3.05,0.08791667,0.075,,0.0026375,,,concrete,screed,,,rebar,,620.0,MILBANK_155MD_DW,
milbank_bb_155_md_33,milbank_bb_155_md,metric,0.155,0.1,0.075,,2.26,1.8,0.75,5.15,0.09416667,0.075,,0.002825,,,concrete,screed,,,rebar,,508.0,MILBANK_155MD_DA,
milbank_bb_155_md_34,milbank_bb_155_md,metric,0.155,0.1,0.075,,2.26,1.8,1.5,4.8,0.09416667,0.075,,0.002825,,,concrete,screed,,,rebar,,508.0,MILBANK_155MD_DA,
milbank_bb_155_md_35,milbank_bb_155_md,metric,0.155,0.1,0.075,,2.26,1.8,2.0,4.6,0.09416667,0.075,,0.002825,,,concrete,screed,,,rebar,,508.0,MILBANK_155MD_DA,
milbank_bb_155_md_36,milbank_bb_155_md,metric,0.155,0.1,0.075,,2.26,1.8,2.5,4.45,0.09416667,0.075,,0.002825,,,concrete,screed,,,rebar,,508.0,MILBANK_155MD_DA,
milbank_bb_155_md_37,milbank_bb_155_md,metric,0.155,0.1,0.075,,2.26,1.8,3.0,4.25,0.09416667,0.075,,0.002825,,,concrete,screed,,,rebar,,508.0,MILBANK_155MD_DA,
milbank_bb_155_md_38,milbank_bb_155_md,metric,0.155,0.1,0.075,,2.26,1.8,4.0,4.0,0.09416667,0.075,,0.002825,,,concrete,screed,,,rebar,,508.0,MILBANK_155MD_DA,
milbank_bb_155_md_39,milbank_bb_155_md,metric,0.155,0.1,0.075,,2.26,1.8,5.0,3.8,0.09416667,0.075,,0.002825,,,concrete,screed,,,rebar,,508.0,MILBANK_155MD_DA,
milbank_bb_155_md_40,milbank_bb_155_md,metric,0.155,0.1,0.075,,2.26,1.8,7.5,3.35,0.09416667,0.075,,0.002825,,,concrete,screed,,,rebar,,508.0,MILBANK_155MD_DA,
milbank_bb_155_md_41,milbank_bb_155_md,metric,0.155,0.1,0.075,,2.5,1.8,0.75,5.7,0.10416667,0.075,,0.003125,,,concrete,screed,,,rebar,,395.0,MILBANK_155MD_DN,
milbank_bb_155_md_42,milbank_bb_155_md,metric,0.155,0.1,0.075,,2.5,1.8,1.5,5.35,0.10416667,0.075,,0.003125,,,concrete,screed,,,rebar,,395.0,MILBANK_155MD_DN,
milbank_bb_155_md_43,milbank_bb_155_md,metric,0.155,0.1,0.075,,2.5,1.8,2.0,5.15,0.10416667,0.075,,0.003125,,,concrete,screed,,,rebar,,395.0,MILBANK_155MD_DN,
milbank_bb_155_md_44,milbank_bb_155_md,metric,0.155,0.1,0.075,,2.5,1.8,2.5,4.95,0.10416667,0.075,,0.003125,,,concrete,screed,,,rebar,,395.0,MILBANK_155MD_DN,
milbank_bb_155_md_45,milbank_bb_155_md,metric,0.155,0.1,0.075,,2.5,1.8,3.0,4.8,0.10416667,0.075,,0.003125,,,concrete,screed,,,rebar,,395.0,MILBANK_155MD_DN,
milbank_bb_155_md_46,milbank_bb_155_md,metric,0.155,0.1,0.075,,2.5,1.8,4.0,4.5,0.10416667,0.075,,0.003125,,,concrete,screed,,,rebar,,395.0,MILBANK_155MD_DN,
milbank_bb_155_md_47,milbank_bb_155_md,metric,0.155,0.1,0.075,,2.5,1.8,5.0,4.25,0.10416667,0.075,,0.003125,,,concrete,screed,,,rebar,,395.0,MILBANK_155MD_DN,
milbank_bb_155_md_48,milbank_bb_155_md,metric,0.155,0.1,0.075,,2.5,1.8,7.5,3.75,0.10416667,0.075,,0.003125,,,concrete,screed,,,rebar,,395.0,MILBANK_155MD_DN,
milbank_bb_155_md_49,milbank_bb_155_md,metric,0.155,0.1,0.075,,2.75,1.8,0.75,6.1,0.11458333,0.075,,0.0034375,,,concrete,screed,,,rebar,,505.0,MILBANK_155MD_TN,
milbank_bb_155_md_50,milbank_bb_155_md,metric,0.155,0.1,0.075,,2.75,1.8,1.5,5.7,0.11458333,0.075,,0.0034375,,,concrete,screed,,,rebar,,505.0,MILBANK_155MD_TN,
milbank_bb_155_md_51,milbank_bb_155_md,metric,0.155,0.1,0.075,,2.75,1.8,2.0,5.5,0.11458333,0.075,,0.0034375,,,concrete,screed,,,rebar,,505.0,MILBANK_155MD_TN,
milbank_bb_155_md_52,milbank_bb_155_md,metric,0.155,0.1,0.075,,2.75,1.8,2.5,5.3,0.11458333,0.075,,0.0034375,,,concrete,screed,,,rebar,,505.0,MILBANK_155MD_TN,
milbank_bb_155_md_53,milbank_bb_155_md,metric,0.155,0.1,0.075,,2.75,1.8,3.0,5.1,0.11458333,0.075,,0.0034375,,,concrete,screed,,,rebar,,505.0,MILBANK_155MD_TN,
milbank_bb_155_md_54,milbank_bb_155_md,metric,0.155,0.1,0.075,,2.75,1.8,4.0,4.8,0.11458333,0.075,,0.0034375,,,concrete,screed,,,rebar,,505.0,MILBANK_155MD_TN,
milbank_bb_155_md_55,milbank_bb_155_md,metric,0.155,0.1,0.075,,2.75,1.8,5.0,4.75,0.11458333,0.075,,0.0034375,,,concrete,screed,,,rebar,,505.0,MILBANK_155MD_TN,
milbank_bb_155_md_56,milbank_bb_155_md,metric,0.155,0.1,0.075,,2.75,1.8,7.5,4.05,0.11458333,0.075,,0.0034375,,,concrete,screed,,,rebar,,505.0,MILBANK_155MD_TN,
lynx_bb_cs120_1,lynx_bb_cs120,metric,0.15,0.15,0.075,,,1.61,1.5,4.234,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,516.0,LYNX_CS120_S516,
lynx_bb_cs120_2,lynx_bb_cs120,metric,0.15,0.15,0.075,,,1.61,2.0,3.885,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,516.0,LYNX_CS120_S516,
lynx_bb_cs120_3,lynx_bb_cs120,metric,0.15,0.15,0.075,,,1.61,3.0,3.597,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,516.0,LYNX_CS120_S516,
lynx_bb_cs120_4,lynx_bb_cs120,metric,0.15,0.15,0.075,,,1.61,4.0,3.184,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,516.0,LYNX_CS120_S516,
lynx_bb_cs120_5,lynx_bb_cs120,metric,0.15,0.15,0.075,,,1.61,5.0,2.816,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,516.0,LYNX_CS120_S516,
lynx_bb_cs120_6,lynx_bb_cs120,metric,0.15,0.15,0.075,,,1.61,7.5,2.177,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,516.0,LYNX_CS120_S516,
lynx_bb_cs120_7,lynx_bb_cs120,metric,0.15,0.15,0.075,,,1.61,2.5,3.407,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,516.0,LYNX_CS120_S516,
lynx_bb_cs120_8,lynx_bb_cs120,metric,0.15,0.15,0.075,,,1.61,1.5,4.747,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,404.0,LYNX_CS120_S404,
lynx_bb_cs120_9,lynx_bb_cs120,metric,0.15,0.15,0.075,,,1.61,2.0,4.365,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,404.0,LYNX_CS120_S404,
lynx_bb_cs120_10,lynx_bb_cs120,metric,0.15,0.15,0.075,,,1.61,3.0,4.048,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,404.0,LYNX_CS120_S404,
lynx_bb_cs120_11,lynx_bb_cs120,metric,0.15,0.15,0.075,,,1.61,4.0,3.781,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,404.0,LYNX_CS120_S404,
lynx_bb_cs120_12,lynx_bb_cs120,metric,0.15,0.15,0.075,,,1.61,5.0,3.55,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,404.0,LYNX_CS120_S404,
lynx_bb_cs120_13,lynx_bb_cs120,metric,0.15,0.15,0.075,,,1.61,7.5,2.785,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,404.0,LYNX_CS120_S404,
lynx_bb_cs120_14,lynx_bb_cs120,metric,0.15,0.15,0.075,,,1.61,2.5,3.758,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,404.0,LYNX_CS120_S404,
lynx_bb_cs120_15,lynx_bb_cs120,metric,0.15,0.15,0.075,,,1.61,1.5,5.3,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,291.0,LYNX_CS120_S291,
lynx_bb_cs120_16,lynx_bb_cs120,metric,0.15,0.15,0.075,,,1.61,2.0,5.073,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,291.0,LYNX_CS120_S291,
lynx_bb_cs120_17,lynx_bb_cs120,metric,0.15,0.15,0.075,,,1.61,3.0,4.72,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,291.0,LYNX_CS120_S291,
lynx_bb_cs120_18,lynx_bb_cs120,metric,0.15,0.15,0.075,,,1.61,4.0,4.417,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,291.0,LYNX_CS120_S291,
lynx_bb_cs120_19,lynx_bb_cs120,metric,0.15,0.15,0.075,,,1.61,5.0,4.165,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,291.0,LYNX_CS120_S291,
lynx_bb_cs120_20,lynx_bb_cs120,metric,0.15,0.15,0.075,,,1.61,7.5,3.682,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,291.0,LYNX_CS120_S291,
lynx_bb_cs120_21,lynx_bb_cs120,metric,0.15,0.15,0.075,,,1.61,2.5,4.105,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,291.0,LYNX_CS120_S291,
lynx_bb_cs160_1,lynx_bb_cs160,metric,0.15,0.15,0.075,,,1.61,1.5,5.127,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,556.0,LYNX_CS160_S556,
lynx_bb_cs160_2,lynx_bb_cs160,metric,0.15,0.15,0.075,,,1.61,2.0,4.716,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,556.0,LYNX_CS160_S556,
lynx_bb_cs160_3,lynx_bb_cs160,metric,0.15,0.15,0.075,,,1.61,3.0,4.39,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,556.0,LYNX_CS160_S556,
lynx_bb_cs160_4,lynx_bb_cs160,metric,0.15,0.15,0.075,,,1.61,4.0,4.121,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,556.0,LYNX_CS160_S556,
lynx_bb_cs160_5,lynx_bb_cs160,metric,0.15,0.15,0.075,,,1.61,5.0,3.896,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,556.0,LYNX_CS160_S556,
lynx_bb_cs160_6,lynx_bb_cs160,metric,0.15,0.15,0.075,,,1.61,7.5,3.444,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,556.0,LYNX_CS160_S556,
lynx_bb_cs160_7,lynx_bb_cs160,metric,0.15,0.15,0.075,,,1.61,2.5,4.597,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,556.0,LYNX_CS160_S556,
lynx_bb_cs160_8,lynx_bb_cs160,metric,0.15,0.15,0.075,,,1.61,1.5,5.675,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,444.0,LYNX_CS160_S444,
lynx_bb_cs160_9,lynx_bb_cs160,metric,0.15,0.15,0.075,,,1.61,2.0,5.232,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,444.0,LYNX_CS160_S444,
lynx_bb_cs160_10,lynx_bb_cs160,metric,0.15,0.15,0.075,,,1.61,3.0,4.878,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,444.0,LYNX_CS160_S444,
lynx_bb_cs160_11,lynx_bb_cs160,metric,0.15,0.15,0.075,,,1.61,4.0,4.586,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,444.0,LYNX_CS160_S444,
lynx_bb_cs160_12,lynx_bb_cs160,metric,0.15,0.15,0.075,,,1.61,5.0,4.34,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,444.0,LYNX_CS160_S444,
lynx_bb_cs160_13,lynx_bb_cs160,metric,0.15,0.15,0.075,,,1.61,7.5,3.862,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,444.0,LYNX_CS160_S444,
lynx_bb_cs160_14,lynx_bb_cs160,metric,0.15,0.15,0.075,,,1.61,2.5,4.956,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,444.0,LYNX_CS160_S444,
lynx_bb_cs160_15,lynx_bb_cs160,metric,0.15,0.15,0.075,,,1.61,1.5,6.3,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,331.0,LYNX_CS160_S331,
lynx_bb_cs160_16,lynx_bb_cs160,metric,0.15,0.15,0.075,,,1.61,2.0,5.96,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,331.0,LYNX_CS160_S331,
lynx_bb_cs160_17,lynx_bb_cs160,metric,0.15,0.15,0.075,,,1.61,3.0,5.57,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,331.0,LYNX_CS160_S331,
lynx_bb_cs160_18,lynx_bb_cs160,metric,0.15,0.15,0.075,,,1.61,4.0,5.247,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,331.0,LYNX_CS160_S331,
lynx_bb_cs160_19,lynx_bb_cs160,metric,0.15,0.15,0.075,,,1.61,5.0,4.974,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,331.0,LYNX_CS160_S331,
lynx_bb_cs160_20,lynx_bb_cs160,metric,0.15,0.15,0.075,,,1.61,7.5,4.44,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,331.0,LYNX_CS160_S331,
lynx_bb_cs160_21,lynx_bb_cs160,metric,0.15,0.15,0.075,,,1.61,2.5,5.423,0.15625,0.075,,0.0046875,,,concrete,screed,,,rebar,,331.0,LYNX_CS160_S331,
lynx_bb_cs225_1,lynx_bb_cs225,metric,0.225,0.225,0.075,,,1.61,1.5,6.542,0.234375,0.075,,0.00703125,,,concrete,screed,,,rebar,,528.0,LYNX_CS225_S528,
lynx_bb_cs225_2,lynx_bb_cs225,metric,0.225,0.225,0.075,,,1.61,2.0,6.047,0.234375,0.075,,0.00703125,,,concrete,screed,,,rebar,,528.0,LYNX_CS225_S528,
lynx_bb_cs225_3,lynx_bb_cs225,metric,0.225,0.225,0.075,,,1.61,3.0,5.649,0.234375,0.075,,0.00703125,,,concrete,screed,,,rebar,,528.0,LYNX_CS225_S528,
lynx_bb_cs225_4,lynx_bb_cs225,metric,0.225,0.225,0.075,,,1.61,4.0,5.319,0.234375,0.075,,0.00703125,,,concrete,screed,,,rebar,,528.0,LYNX_CS225_S528,
lynx_bb_cs225_5,lynx_bb_cs225,metric,0.225,0.225,0.075,,,1.61,5.0,4.817,0.234375,0.075,,0.00703125,,,concrete,screed,,,rebar,,528.0,LYNX_CS225_S528,
lynx_bb_cs225_6,lynx_bb_cs225,metric,0.225,0.225,0.075,,,1.61,7.5,3.78,0.234375,0.075,,0.00703125,,,concrete,screed,,,rebar,,528.0,LYNX_CS225_S528,
lynx_bb_cs225_7,lynx_bb_cs225,metric,0.225,0.225,0.075,,,1.61,2.5,5.924,0.234375,0.075,,0.00703125,,,concrete,screed,,,rebar,,528.0,LYNX_CS225_S528,
lynx_bb_cs225_8,lynx_bb_cs225,metric,0.225,0.225,0.075,,,1.61,1.5,7.233,0.234375,0.075,,0.00703125,,,concrete,screed,,,rebar,,416.0,LYNX_CS225_S416,
lynx_bb_cs225_9,lynx_bb_cs225,metric,0.225,0.225,0.075,,,1.61,2.0,6.707,0.234375,0.075,,0.00703125,,,concrete,screed,,,rebar,,416.0,LYNX_CS225_S416,
lynx_bb_cs225_10,lynx_bb_cs225,metric,0.225,0.225,0.075,,,1.61,3.0,6.28,0.234375,0.075,,0.00703125,,,concrete,screed,,,rebar,,416.0,LYNX_CS225_S416,
lynx_bb_cs225_11,lynx_bb_cs225,metric,0.225,0.225,0.075,,,1.61,4.0,5.924,0.234375,0.075,,0.00703125,,,concrete,screed,,,rebar,,416.0,LYNX_CS225_S416,
lynx_bb_cs225_12,lynx_bb_cs225,metric,0.225,0.225,0.075,,,1.61,5.0,5.622,0.234375,0.075,,0.00703125,,,concrete,screed,,,rebar,,416.0,LYNX_CS225_S416,
lynx_bb_cs225_13,lynx_bb_cs225,metric,0.225,0.225,0.075,,,1.61,7.5,4.74,0.234375,0.075,,0.00703125,,,concrete,screed,,,rebar,,416.0,LYNX_CS225_S416,
lynx_bb_cs225_14,lynx_bb_cs225,metric,0.225,0.225,0.075,,,1.61,2.5,6.575,0.234375,0.075,,0.00703125,,,concrete,screed,,,rebar,,416.0,LYNX_CS225_S416,
lynx_bb_cs225_15,lynx_bb_cs225,metric,0.225,0.225,0.075,,,1.61,1.5,7.99,0.234375,0.075,,0.00703125,,,concrete,screed,,,rebar,,303.0,LYNX_CS225_S303,
lynx_bb_cs225_16,lynx_bb_cs225,metric,0.225,0.225,0.075,,,1.61,2.0,7.637,0.234375,0.075,,0.00703125,,,concrete,screed,,,rebar,,303.0,LYNX_CS225_S303,
lynx_bb_cs225_17,lynx_bb_cs225,metric,0.225,0.225,0.075,,,1.61,3.0,7.177,0.234375,0.075,,0.00703125,,,concrete,screed,,,rebar,,303.0,LYNX_CS225_S303,
lynx_bb_cs225_18,lynx_bb_cs225,metric,0.225,0.225,0.075,,,1.61,4.0,6.791,0.234375,0.075,,0.00703125,,,concrete,screed,,,rebar,,303.0,LYNX_CS225_S303,
lynx_bb_cs225_19,lynx_bb_cs225,metric,0.225,0.225,0.075,,,1.61,5.0,6.46,0.234375,0.075,,0.00703125,,,concrete,screed,,,rebar,,303.0,LYNX_CS225_S303,
lynx_bb_cs225_20,lynx_bb_cs225,metric,0.225,0.225,0.075,,,1.61,7.5,5.805,0.234375,0.075,,0.00703125,,,concrete,screed,,,rebar,,303.0,LYNX_CS225_S303,
lynx_bb_cs225_21,lynx_bb_cs225,metric,0.225,0.225,0.075,,,1.61,2.5,7.276,0.234375,0.075,,0.00703125,,,concrete,screed,,,rebar,,303.0,LYNX_CS225_S303,
